codigo_siniestro,fecha,anio,dia_semana,hora,hora_num,provincia,distrito,zona,tipo_via,clase_siniestro,causa_principal,cantidad_fallecidos,cantidad_lesionados,latitud,longitud
A-2021-09-154,2021-09-25,2021,SABADO,06:00,6,LIMA,LIMA,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.050135,-77.077167
A-2021-09-156,2021-09-27,2021,LUNES,18:00,18,LIMA,LURIN,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.277608,-76.869489
A-2021-09-155,2021-09-27,2021,LUNES,20:30,20,LIMA,BREÑA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.068308,-77.048368
A-2021-09-222,2021-09-29,2021,MIERCOLES,09:30,9,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.9369,-76.971132
A-2021-09-224,2021-09-29,2021,MIERCOLES,12:00,12,LIMA,LIMA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.062738,-77.043553
A-2021-09-223,2021-09-29,2021,MIERCOLES,20:00,20,LIMA,LURIN,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.275766,-76.870909
A-2021-09-226,2021-09-30,2021,JUEVES,00:48,0,LIMA,COMAS,URBANA,AVENIDA,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,1,1,-11.951161,-77.050563
A-2021-10-40,2021-10-01,2021,VIERNES,19:30,19,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.986788,-77.015744
A-2021-10-41,2021-10-03,2021,DOMINGO,12:40,12,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-11.990742,-77.09302
A-2021-10-42,2021-10-05,2021,MARTES,14:30,14,LIMA,INDEPENDENCIA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.009351,-77.051829
A-2021-10-43,2021-10-06,2021,MIERCOLES,17:30,17,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.131348,-76.978353
A-2021-10-49,2021-10-07,2021,JUEVES,16:15,16,LIMA,BARRANCO,URBANA,AVENIDA,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.139583,-77.017783
A-2021-10-50,2021-10-07,2021,JUEVES,19:20,19,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.210074,-76.938764
A-2021-10-51,2021-10-07,2021,JUEVES,19:30,19,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.096454,-76.979986
A-2021-10-52,2021-10-08,2021,VIERNES,10:30,10,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.940899,-77.0438
A-2021-10-133,2021-10-08,2021,VIERNES,23:30,23,CALLAO,BELLAVISTA,URBANA,AVENIDA,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.055474,-77.107581
A-2021-10-53,2021-10-09,2021,SABADO,20:15,20,LIMA,LURIN,URBANA,AVENIDA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.250217,-76.866917
A-2021-10-54,2021-10-11,2021,LUNES,05:00,5,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.856783,-77.084182
A-2021-10-188,2021-10-13,2021,MIERCOLES,08:00,8,LIMA,ATE,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.064066,-76.971427
A-2021-10-187,2021-10-13,2021,MIERCOLES,07:10,7,LIMA,LOS OLIVOS,URBANA,AVENIDA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.002561,-77.083216
A-2021-10-189,2021-10-14,2021,JUEVES,08:15,8,LIMA,LURIN,URBANA,CARRETERA,ESPECIAL,EN PROCESO DE INVESTIGACIÓN,1,1,-12.264945,-76.907441
A-2021-10-190,2021-10-14,2021,JUEVES,22:00,22,LIMA,LA VICTORIA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,2,0,-12.077021,-77.010326
A-2021-10-134,2021-10-17,2021,DOMINGO,05:45,5,CALLAO,VENTANILLA,URBANA,CARRETERA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.871167,-77.127639
A-2021-10-191,2021-10-17,2021,DOMINGO,13:55,13,LIMA,LA VICTORIA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.065986,-77.028915
A-2021-10-192,2021-10-17,2021,DOMINGO,16:45,16,LIMA,CARABAYLLO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-11.861129,-77.032029
A-2021-10-193,2021-10-18,2021,LUNES,14:52,14,LIMA,BREÑA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.065391,-77.045953
A-2021-10-194,2021-10-18,2021,LUNES,18:00,18,LIMA,SANTIAGO DE SURCO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.148518,-77.009443
A-2021-10-195,2021-10-19,2021,MARTES,23:40,23,LIMA,LURIN,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.272783,-76.895042
A-2021-10-196,2021-10-20,2021,MIERCOLES,14:30,14,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.936842,-77.048987
A-2021-10-197,2021-10-21,2021,JUEVES,21:30,21,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.843605,-77.100917
A-2021-10-198,2021-10-22,2021,VIERNES,13:26,13,LIMA,SANTIAGO DE SURCO,URBANA,JIRÓN,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.16196,-76.984342
A-2021-10-200,2021-10-22,2021,VIERNES,16:00,16,LIMA,LOS OLIVOS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.97158,-77.07601
A-2021-10-201,2021-10-23,2021,SABADO,17:35,17,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.86799,-77.072509
A-2021-10-202,2021-10-24,2021,DOMINGO,04:00,4,LIMA,LURIGANCHO,URBANA,CALLE,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.9389,-76.694012
A-2021-10-203,2021-10-26,2021,MARTES,17:30,17,LIMA,SANTA ANITA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.0408,-76.96171
A-2021-10-135,2021-10-27,2021,MIERCOLES,22:15,22,CALLAO,CALLAO,URBANA,CARRETERA,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.979772,-77.125247
A-2021-10-205,2021-10-28,2021,JUEVES,17:00,17,LIMA,COMAS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-11.957694,-77.049249
A-2021-10-204,2021-10-28,2021,JUEVES,06:55,6,LIMA,LURIGANCHO,URBANA,CALLE,ESPECIAL,EN PROCESO DE INVESTIGACIÓN,1,0,-11.997801,-76.869256
A-2021-10-207,2021-10-31,2021,DOMINGO,05:50,5,LIMA,LIMA,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.0591,-77.01383
A-2021-10-206,2021-10-31,2021,DOMINGO,05:50,5,LIMA,COMAS,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.935588,-77.071876
A-2021-11-113,2021-11-01,2021,LUNES,20:40,20,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.21202,-76.903176
A-2021-11-114,2021-11-02,2021,MARTES,18:15,18,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.853004,-77.089262
A-2021-11-8,2021-11-02,2021,MARTES,22:00,22,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.986946,-77.125516
A-2021-11-141,2021-11-03,2021,MIERCOLES,05:20,5,LIMA,SANTA ANITA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.035626,-76.948923
A-2021-11-10,2021-11-03,2021,MIERCOLES,11:47,11,LIMA,SAN MARTIN DE PORRES,URBANA,OTRO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.981856,-77.107886
A-2021-11-142,2021-11-05,2021,VIERNES,07:30,7,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.899768,-77.067954
A-2021-11-143,2021-11-05,2021,VIERNES,14:30,14,LIMA,SAN JUAN DE LURIGANCHO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.024278,-76.964044
A-2021-11-144,2021-11-05,2021,VIERNES,22:30,22,LIMA,SAN MARTIN DE PORRES,URBANA,CARRETERA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.026782,-77.058355
A-2021-11-146,2021-11-05,2021,VIERNES,23:10,23,LIMA,SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.184364,-76.974964
A-2021-11-149,2021-11-07,2021,DOMINGO,20:00,20,LIMA,LOS OLIVOS,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.962577,-77.068385
A-2021-11-151,2021-11-07,2021,DOMINGO,16:14,16,LIMA,SANTIAGO DE SURCO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.128541,-76.984966
A-2021-11-147,2021-11-07,2021,DOMINGO,02:00,2,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.953014,-77.051314
A-2021-11-148,2021-11-07,2021,DOMINGO,10:40,10,LIMA,LOS OLIVOS,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.937769,-77.071831
A-2021-11-152,2021-11-08,2021,LUNES,06:30,6,LIMA,ATE,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,2,-12.006873,-76.852368
A-2021-11-11,2021-11-08,2021,LUNES,12:40,12,LIMA,SAN MIGUEL,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.061559,-77.087503
A-2021-11-153,2021-11-09,2021,MARTES,05:30,5,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.941629,-76.999188
A-2021-11-154,2021-11-10,2021,MIERCOLES,19:15,19,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.01914,-76.952201
A-2021-11-157,2021-11-12,2021,VIERNES,19:45,19,LIMA,LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.937184,-77.07225
A-2021-11-158,2021-11-12,2021,VIERNES,19:30,19,LIMA,PUCUSANA,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.460258,-76.752788
A-2021-11-156,2021-11-12,2021,VIERNES,15:10,15,LIMA,SAN MARTIN DE PORRES,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.03548,-77.04769
A-2021-11-155,2021-11-12,2021,VIERNES,03:20,3,LIMA,LOS OLIVOS,URBANA,OTRO,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.977289,-77.06678
A-2021-11-159,2021-11-13,2021,SABADO,10:50,10,LIMA,SANTA ANITA,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.034243,-76.943897
A-2021-11-160,2021-11-13,2021,SABADO,18:05,18,LIMA,SANTA ANITA,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.040806,-76.962858
A-2021-11-165,2021-11-17,2021,MIERCOLES,05:40,5,LIMA,LURIN,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.276699,-76.889126
A-2021-11-168,2021-11-17,2021,MIERCOLES,10:30,10,LIMA,PUEBLO LIBRE,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.080675,-77.058467
A-2021-11-169,2021-11-19,2021,VIERNES,14:00,14,LIMA,CHORRILLOS,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.182939,-76.994322
A-2021-11-170,2021-11-21,2021,DOMINGO,05:45,5,LIMA,SAN MARTIN DE PORRES,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.023134,-77.058835
A-2021-11-180,2021-11-21,2021,DOMINGO,22:45,22,LIMA,COMAS,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.948594,-77.070406
A-2021-11-179,2021-11-21,2021,DOMINGO,03:00,3,LIMA,SANTA ANITA,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.054749,-76.974788
A-2021-11-185,2021-11-23,2021,MARTES,22:35,22,LIMA,LA MOLINA,URBANA,CALLE,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.116851,-76.937917
A-2021-11-186,2021-11-25,2021,JUEVES,15:00,15,LIMA,LURIN,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.247909,-76.863908
A-2021-11-187,2021-11-26,2021,VIERNES,14:00,14,LIMA,LA VICTORIA,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.080235,-77.007901
A-2021-11-188,2021-11-27,2021,SABADO,14:30,14,LIMA,LURIN,RURAL,OTRO,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.23968,-76.89281
A-2021-11-189,2021-11-28,2021,DOMINGO,05:30,5,LIMA,INDEPENDENCIA,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.985649,-77.064671
A-2021-11-190,2021-11-28,2021,DOMINGO,22:30,22,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.229477,-76.920508
A-2021-11-191,2021-11-29,2021,LUNES,01:30,1,LIMA,LURIN,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,2,-12.296344,-76.850878
A-2021-11-192,2021-11-29,2021,LUNES,05:30,5,LIMA,LURIN,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,2,-12.287332,-76.860223
A-2021-12-214,2021-12-01,2021,MIERCOLES,17:30,17,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.982914,-76.993324
A-2021-12-215,2021-12-02,2021,JUEVES,17:50,17,LIMA,LURIGANCHO,URBANA,AUTOPISTA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.011532,-76.891939
A-2021-12-116,2021-12-04,2021,SABADO,19:40,19,LIMA,LOS OLIVOS,URBANA,AVENIDA,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.976829,-77.081429
A-2021-12-117,2021-12-05,2021,DOMINGO,00:00,0,LIMA,ATE,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.012511,-76.878788
A-2021-12-118,2021-12-05,2021,DOMINGO,15:00,15,LIMA,ATE,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.072798,-76.973889
A-2021-12-220,2021-12-06,2021,LUNES,14:44,14,LIMA,LOS OLIVOS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.977829,-77.077696
A-2021-12-119,2021-12-07,2021,MARTES,14:35,14,LIMA,CHACLACAYO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.98572,-76.809785
A-2021-12-8,2021-12-07,2021,MARTES,18:00,18,CALLAO,CALLAO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.972425,-77.124817
A-2021-12-7,2021-12-07,2021,MARTES,22:00,22,CALLAO,CALLAO,URBANA,CARRETERA,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,1,0,-12.03826,-77.12718
A-2021-12-216,2021-12-08,2021,MIERCOLES,10:00,10,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,JIRÓN,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.183116,-76.924735
A-2021-12-154,2021-12-10,2021,VIERNES,01:00,1,LIMA,BARRANCO,URBANA,OTRO,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,2,-12.153688,-77.024744
A-2021-12-155,2021-12-10,2021,VIERNES,16:40,16,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.166162,-76.952253
A-2021-12-156,2021-12-11,2021,SABADO,12:50,12,LIMA,LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.006545,-77.082327
A-2021-12-157,2021-12-11,2021,SABADO,21:30,21,LIMA,VILLA EL SALVADOR,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,7,-12.195148,-76.9728
A-2021-12-14,2021-12-12,2021,DOMINGO,07:40,7,CALLAO,CALLAO,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.041565,-77.104408
A-2021-12-295,2021-12-12,2021,DOMINGO,13:25,13,LIMA,LOS OLIVOS,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.970591,-77.072484
A-2021-12-158,2021-12-13,2021,LUNES,21:30,21,LIMA,CIENEGUILLA,URBANA,CALLE,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.073099,-76.874782
A-2021-12-159,2021-12-14,2021,MARTES,06:50,6,LIMA,LOS OLIVOS,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.954954,-77.084784
A-2021-12-206,2021-12-15,2021,MIERCOLES,19:40,19,LIMA,CIENEGUILLA,URBANA,AVENIDA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.10018,-76.79166
A-2021-12-27,2021-12-15,2021,MIERCOLES,17:00,17,CALLAO,CALLAO,URBANA,AVENIDA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.017058,-77.092894
A-2021-12-207,2021-12-16,2021,JUEVES,20:00,20,LIMA,PACHACAMAC,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.108048,-76.875272
A-2021-12-208,2021-12-18,2021,SABADO,12:40,12,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.990701,-77.106933
A-2021-12-209,2021-12-18,2021,SABADO,20:20,20,LIMA,MIRAFLORES,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.122384,-77.005647
A-2021-12-210,2021-12-19,2021,DOMINGO,02:45,2,LIMA,COMAS,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.93071,-77.07231
A-2021-12-212,2021-12-19,2021,DOMINGO,05:30,5,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.21592,-76.935139
A-2021-12-213,2021-12-20,2021,LUNES,15:30,15,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.029521,-77.007004
A-2021-12-211,2021-12-20,2021,LUNES,06:35,6,LIMA,PACHACAMAC,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.083449,-76.878092
A-2021-12-34,2021-12-20,2021,LUNES,11:30,11,CALLAO,MI PERU,URBANA,AVENIDA,ATROPELLO,NEGLIGENCIA DEL CONDUCTOR,1,0,-11.857653,-77.128358
A-2021-12-223,2021-12-22,2021,MIERCOLES,06:30,6,LIMA,SAN MARTIN DE PORRES,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.013349,-77.060384
A-2021-12-224,2021-12-23,2021,JUEVES,19:00,19,LIMA,LURIN,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.276894,-76.870023
A-2021-12-241,2021-12-24,2021,VIERNES,16:20,16,LIMA,CIENEGUILLA,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.090918,-76.844108
A-2021-12-240,2021-12-24,2021,VIERNES,17:00,17,LIMA,LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.006548,-77.082336
A-2021-12-293,2021-12-25,2021,SABADO,13:45,13,CALLAO,VENTANILLA,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,1,0,-11.888572,-77.130552
A-2021-12-242,2021-12-25,2021,SABADO,16:30,16,LIMA,CARABAYLLO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.871631,-77.014417
A-2021-12-243,2021-12-26,2021,DOMINGO,04:00,4,LIMA,CHACLACAYO,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.990416,-76.820875
A-2021-12-245,2021-12-26,2021,DOMINGO,16:00,16,LIMA,LA VICTORIA,URBANA,AVENIDA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.067019,-76.997399
A-2021-12-244,2021-12-26,2021,DOMINGO,17:15,17,LIMA,CHORRILLOS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,2,1,-12.181323,-77.012318
A-2021-12-246,2021-12-27,2021,LUNES,04:00,4,LIMA,LURIGANCHO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.931703,-76.692086
A-2021-12-80,2021-12-27,2021,LUNES,07:30,7,CALLAO,CALLAO,URBANA,CARRETERA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.985128,-77.125214
A-2021-12-218,2021-12-29,2021,MIERCOLES,13:55,13,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,1,-12.025253,-77.010592
A-2021-12-217,2021-12-30,2021,JUEVES,11:30,11,LIMA,LURIN,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,4,-12.301834,-76.845125
A-2021-12-219,2021-12-31,2021,VIERNES,09:10,9,LIMA,LURIGANCHO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.933058,-76.693175
A-2021-12-161,2021-12-31,2021,VIERNES,09:30,9,CALLAO,CALLAO,URBANA,CARRETERA,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,1,0,-12.024209,-77.128734
A-2021-12-247,2021-12-31,2021,VIERNES,10:54,10,LIMA,INDEPENDENCIA,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.997731,-77.051705
A-2021-12-248,2021-12-31,2021,VIERNES,17:05,17,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.171185,-76.930697
A-2022-01-69,2022-01-01,2022,SABADO,06:04,6,LIMA,LA MOLINA,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.063661,-76.952232
A-2022-01-70,2022-01-01,2022,SABADO,23:00,23,LIMA,PACHACAMAC,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.104026,-76.876418
A-2022-01-73,2022-01-03,2022,LUNES,19:00,19,LIMA,CHORRILLOS,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.221115,-76.976148
A-2022-01-89,2022-01-03,2022,LUNES,22:00,22,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.890385,-77.068378
A-2022-01-90,2022-01-04,2022,MARTES,10:45,10,LIMA,SAN MARTIN DE PORRES,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.02323,-77.058815
A-2022-01-91,2022-01-04,2022,MARTES,20:30,20,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.987278,-77.103042
A-2022-01-110,2022-01-05,2022,MIERCOLES,06:50,6,LIMA,SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.172018,-76.978732
A-2022-01-111,2022-01-09,2022,DOMINGO,19:10,19,LIMA,SAN BARTOLO,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,1,0,-12.385165,-76.770449
A-2022-01-120,2022-01-10,2022,LUNES,08:25,8,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.124372,-76.977199
A-2022-01-121,2022-01-12,2022,MIERCOLES,02:00,2,LIMA,EL AGUSTINO,URBANA,AUTOPISTA,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.030628,-76.994509
A-2022-01-123,2022-01-13,2022,JUEVES,14:00,14,LIMA,LIMA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.0438,-77.024573
A-2022-01-125,2022-01-14,2022,VIERNES,20:50,20,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.913491,-77.073818
