codigo_siniestro,codigo_persona,anio,fecha,hora,franja_horaria,provincia,distrito,tipo_persona,gravedad,lugar_defuncion,lugar_atencion_lesionado,sexo,edad,vehiculo,clase_siniestro,red_vial,tipo_via,zona,zonificacion,caracteristicas_via,superficie_calzada
A-2021-10-196,P-2021-10-196-1-2,2021,2021-10-20,14:30,TARDE (12-17),LIMA,COMAS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,87,MOTOCICLETA,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-197,P-2021-10-197-1-1,2021,2021-10-21,21:30,NOCHE (18-23),LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,MASCULINO,45,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-10-197,P-2021-10-197-1-2,2021,2021-10-21,21:30,NOCHE (18-23),LIMA,PUENTE PIEDRA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,25,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-10-198,P-2021-10-198-1-1,2021,2021-10-22,13:26,TARDE (12-17),LIMA,SANTIAGO DE SURCO,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,MOTOCICLETA,CHOQUE,URBANO,JIRÓN,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-198,P-2021-10-198-2-1,2021,2021-10-22,13:26,TARDE (12-17),LIMA,SANTIAGO DE SURCO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,TRIMOTO PASAJERO,CHOQUE,URBANO,JIRÓN,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-200,P-2021-10-200-1-1,2021,2021-10-22,16:00,TARDE (12-17),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,61,TRIMOTO PASAJERO,CHOQUE,URBANO,AVENIDA,URBANA,ESCOLAR,INTERSECCIÓN,ASFALTADA
A-2021-10-200,P-2021-10-200-2-1,2021,2021-10-22,16:00,TARDE (12-17),LIMA,LOS OLIVOS,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,25,MOTOCICLETA,CHOQUE,URBANO,AVENIDA,URBANA,ESCOLAR,INTERSECCIÓN,ASFALTADA
A-2021-10-201,P-2021-10-201-1-1,2021,2021-10-23,17:35,TARDE (12-17),LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,MASCULINO,58,MINIBUS,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-10-201,P-2021-10-201-1-2,2021,2021-10-23,17:35,TARDE (12-17),LIMA,PUENTE PIEDRA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,81,MINIBUS,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-10-202,P-2021-10-202-1-1,2021,2021-10-24,04:00,MADRUGADA (00-05),LIMA,LURIGANCHO,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,33,MOTOCICLETA,DESPISTE,URBANO,CALLE,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-10-203,P-2021-10-203-1-1,2021,2021-10-26,17:30,TARDE (12-17),LIMA,SANTA ANITA,CONDUCTOR,ILESO,,,MASCULINO,24,MOTOCICLETA,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-10-203,P-2021-10-203-1-2,2021,2021-10-26,17:30,TARDE (12-17),LIMA,SANTA ANITA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,80,MOTOCICLETA,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-10-135,P-2021-10-135-1-1,2021,2021-10-27,22:15,NOCHE (18-23),CALLAO,CALLAO,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,34,MOTOCICLETA,DESPISTE,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2021-10-204,P-2021-10-204-1-1,2021,2021-10-28,06:55,MANANA (06-11),LIMA,LURIGANCHO,CONDUCTOR,ILESO,,,MASCULINO,,REMOLCADOR,ESPECIAL,URBANO,CALLE,URBANA,COMERCIAL,TRAMO RECTO,CONCRETO
A-2021-10-204,P-2021-10-204-1-2,2021,2021-10-28,06:55,MANANA (06-11),LIMA,LURIGANCHO,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,52,REMOLCADOR,ESPECIAL,URBANO,CALLE,URBANA,COMERCIAL,TRAMO RECTO,CONCRETO
A-2021-10-205,P-2021-10-205-1-1,2021,2021-10-28,17:00,TARDE (12-17),LIMA,COMAS,CONDUCTOR,ILESO,,,MASCULINO,31,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-205,P-2021-10-205-1-2,2021,2021-10-28,17:00,TARDE (12-17),LIMA,COMAS,PASAJERO,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,FEMENINO,23,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-205,P-2021-10-205-2-1,2021,2021-10-28,17:00,TARDE (12-17),LIMA,COMAS,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,TRIMOTO PASAJERO,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-205,P-2021-10-205-2-2,2021,2021-10-28,17:00,TARDE (12-17),LIMA,COMAS,PASAJERO,LESIONADO,,CENTRO DE SALUD PÚBLICO,MASCULINO,24,TRIMOTO PASAJERO,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-206,P-2021-10-206-1-1,2021,2021-10-31,05:50,MADRUGADA (00-05),LIMA,COMAS,SIN CONDUCTOR,NO SE CONOCE,,,NO INDICA,,STATION WAGON,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-206,P-2021-10-206-1-2,2021,2021-10-31,05:50,MADRUGADA (00-05),LIMA,COMAS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,36,STATION WAGON,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-10-207,P-2021-10-207-1-1,2021,2021-10-31,05:50,MADRUGADA (00-05),LIMA,LIMA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-10-207,P-2021-10-207-1-2,2021,2021-10-31,05:50,MADRUGADA (00-05),LIMA,LIMA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,58,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-113,P-2021-11-113-1-1,2021,2021-11-01,20:40,NOCHE (18-23),LIMA,VILLA MARIA DEL TRIUNFO,CONDUCTOR,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,63,TRIMOTO PASAJERO,DESPISTE,URBANO,AVENIDA,URBANA,INDUSTRIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-114,P-2021-11-114-1-1,2021,2021-11-02,18:15,NOCHE (18-23),LIMA,PUENTE PIEDRA,CONDUCTOR,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,25,MOTOCICLETA,CHOQUE,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-114,P-2021-11-114-2-1,2021,2021-11-02,18:15,NOCHE (18-23),LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,MASCULINO,,MINIBUS,CHOQUE,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-8,P-2021-11-8-1-1,2021,2021-11-02,22:00,NOCHE (18-23),CALLAO,CALLAO,CONDUCTOR,ILESO,,,MASCULINO,35,ÓMNIBUS,ATROPELLO,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-8,P-2021-11-8-1-2,2021,2021-11-02,22:00,NOCHE (18-23),CALLAO,CALLAO,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,52,ÓMNIBUS,ATROPELLO,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-141,P-2021-11-141-1-1,2021,2021-11-03,05:20,MADRUGADA (00-05),LIMA,SANTA ANITA,CONDUCTOR,ILESO,,,MASCULINO,65,MINIBUS,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-141,P-2021-11-141-1-2,2021,2021-11-03,05:20,MADRUGADA (00-05),LIMA,SANTA ANITA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,FEMENINO,,MINIBUS,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-10,P-2021-11-10-1-1,2021,2021-11-03,11:47,MANANA (06-11),LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,FEMENINO,40,CAMIONETA RURAL,ATROPELLO,URBANO,OTRO,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-10,P-2021-11-10-1-2,2021,2021-11-03,11:47,MANANA (06-11),LIMA,SAN MARTIN DE PORRES,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,1,CAMIONETA RURAL,ATROPELLO,URBANO,OTRO,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-142,P-2021-11-142-1-1,2021,2021-11-05,07:30,MANANA (06-11),LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,MASCULINO,35,ÓMNIBUS,CAÍDA DE PASAJERO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-142,P-2021-11-142-1-2,2021,2021-11-05,07:30,MANANA (06-11),LIMA,PUENTE PIEDRA,PASAJERO,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,FEMENINO,18,ÓMNIBUS,CAÍDA DE PASAJERO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-143,P-2021-11-143-1-1,2021,2021-11-05,14:30,TARDE (12-17),LIMA,SAN JUAN DE LURIGANCHO,CONDUCTOR,ILESO,,,MASCULINO,44,REMOLCADOR,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-143,P-2021-11-143-2-1,2021,2021-11-05,14:30,TARDE (12-17),LIMA,SAN JUAN DE LURIGANCHO,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,MOTOCICLETA,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-144,P-2021-11-144-1-1,2021,2021-11-05,22:30,NOCHE (18-23),LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,MASCULINO,46,CAMIÓN,CHOQUE,NACIONAL,CARRETERA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-144,P-2021-11-144-2-1,2021,2021-11-05,22:30,NOCHE (18-23),LIMA,SAN MARTIN DE PORRES,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,24,MOTOCICLETA,CHOQUE,NACIONAL,CARRETERA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-146,P-2021-11-146-1-1,2021,2021-11-05,23:10,NOCHE (18-23),LIMA,SAN JUAN DE MIRAFLORES,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-146,P-2021-11-146-1-2,2021,2021-11-05,23:10,NOCHE (18-23),LIMA,SAN JUAN DE MIRAFLORES,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,51,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-147,P-2021-11-147-1-1,2021,2021-11-07,02:00,MADRUGADA (00-05),LIMA,COMAS,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-147,P-2021-11-147-1-2,2021,2021-11-07,02:00,MADRUGADA (00-05),LIMA,COMAS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,39,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-148,P-2021-11-148-1-1,2021,2021-11-07,10:40,MANANA (06-11),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,34,ÓMNIBUS,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-148,P-2021-11-148-1-2,2021,2021-11-07,10:40,MANANA (06-11),LIMA,LOS OLIVOS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,FEMENINO,,ÓMNIBUS,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-151,P-2021-11-151-1-1,2021,2021-11-07,16:14,TARDE (12-17),LIMA,SANTIAGO DE SURCO,CONDUCTOR,ILESO,,,MASCULINO,51,CAMIONETA PICK UP,CHOQUE,URBANO,AVENIDA,URBANA,RESIDENCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-151,P-2021-11-151-2-1,2021,2021-11-07,16:14,TARDE (12-17),LIMA,SANTIAGO DE SURCO,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,20,MOTOCICLETA,CHOQUE,URBANO,AVENIDA,URBANA,RESIDENCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-149,P-2021-11-149-1-1,2021,2021-11-07,20:00,NOCHE (18-23),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,30,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,ESCOLAR,ÓVALO,ASFALTADA
A-2021-11-149,P-2021-11-149-2-1,2021,2021-11-07,20:00,NOCHE (18-23),LIMA,LOS OLIVOS,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,TRICICLO NO MOTORIZADO,CHOQUE,NACIONAL,CARRETERA,URBANA,ESCOLAR,ÓVALO,ASFALTADA
A-2021-11-149,P-2021-11-149-3-1,2021,2021-11-07,20:00,NOCHE (18-23),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,27,AUTOMÓVIL,CHOQUE,NACIONAL,CARRETERA,URBANA,ESCOLAR,ÓVALO,ASFALTADA
A-2021-11-152,P-2021-11-152-1-1,2021,2021-11-08,06:30,MANANA (06-11),LIMA,ATE,CONDUCTOR,ILESO,,,MASCULINO,64,CAMIÓN,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-152,P-2021-11-152-1-2,2021,2021-11-08,06:30,MANANA (06-11),LIMA,ATE,PASAJERO,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,38,AUTOMÓVIL,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-152,P-2021-11-152-2-1,2021,2021-11-08,06:30,MANANA (06-11),LIMA,ATE,CONDUCTOR,ILESO,,,MASCULINO,26,AUTOMÓVIL,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-152,P-2021-11-152-2-2,2021,2021-11-08,06:30,MANANA (06-11),LIMA,ATE,PASAJERO,LESIONADO,,CENTRO DE SALUD PÚBLICO,MASCULINO,26,AUTOMÓVIL,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-152,P-2021-11-152-2-3,2021,2021-11-08,06:30,MANANA (06-11),LIMA,ATE,PASAJERO,LESIONADO,,CENTRO DE SALUD PÚBLICO,MASCULINO,22,AUTOMÓVIL,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-11,P-2021-11-11-1-1,2021,2021-11-08,12:40,TARDE (12-17),LIMA,SAN MIGUEL,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2021-11-11,P-2021-11-11-1-2,2021,2021-11-08,12:40,TARDE (12-17),LIMA,SAN MIGUEL,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,81,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2021-11-153,P-2021-11-153-1-1,2021,2021-11-09,05:30,MADRUGADA (00-05),LIMA,SAN JUAN DE LURIGANCHO,CONDUCTOR,ILESO,,,MASCULINO,49,CAMIÓN,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-153,P-2021-11-153-2-1,2021,2021-11-09,05:30,MADRUGADA (00-05),LIMA,SAN JUAN DE LURIGANCHO,CONDUCTOR,ILESO,,,MASCULINO,46,CAMIONETA RURAL,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-153,P-2021-11-153-2-2,2021,2021-11-09,05:30,MADRUGADA (00-05),LIMA,SAN JUAN DE LURIGANCHO,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,34,CAMIONETA RURAL,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-154,P-2021-11-154-1-1,2021,2021-11-10,19:15,NOCHE (18-23),LIMA,SAN JUAN DE LURIGANCHO,CONDUCTOR,ILESO,,,MASCULINO,49,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-154,P-2021-11-154-1-2,2021,2021-11-10,19:15,NOCHE (18-23),LIMA,SAN JUAN DE LURIGANCHO,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-155,P-2021-11-155-1-1,2021,2021-11-12,03:20,MADRUGADA (00-05),LIMA,LOS OLIVOS,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,29,MOTOCICLETA,DESPISTE,URBANO,OTRO,URBANA,COMERCIAL,ÓVALO,ASFALTADA
A-2021-11-156,P-2021-11-156-1-1,2021,2021-11-12,15:10,TARDE (12-17),LIMA,SAN MARTIN DE PORRES,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,MOTOCICLETA,DESPISTE,NACIONAL,CARRETERA,URBANA,COMERCIAL,PUENTE,ASFALTADA
A-2021-11-156,P-2021-11-156-2-1,2021,2021-11-12,15:10,TARDE (12-17),LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,MASCULINO,34,REMOLCADOR-SEMIREMOLQUE,DESPISTE,NACIONAL,CARRETERA,URBANA,COMERCIAL,PUENTE,ASFALTADA
A-2021-11-157,P-2021-11-157-1-1,2021,2021-11-12,19:45,NOCHE (18-23),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,29,CAMIÓN,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-157,P-2021-11-157-1-2,2021,2021-11-12,19:45,NOCHE (18-23),LIMA,LOS OLIVOS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,27,CAMIÓN,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-158,P-2021-11-158-1-1,2021,2021-11-12,19:30,NOCHE (18-23),LIMA,PUCUSANA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-158,P-2021-11-158-1-2,2021,2021-11-12,19:30,NOCHE (18-23),LIMA,PUCUSANA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-159,P-2021-11-159-1-1,2021,2021-11-13,10:50,MANANA (06-11),LIMA,SANTA ANITA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,AUTOMÓVIL,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-159,P-2021-11-159-1-3,2021,2021-11-13,10:50,MANANA (06-11),LIMA,SANTA ANITA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,75,AUTOMÓVIL,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-159,P-2021-11-159-2-1,2021,2021-11-13,10:50,MANANA (06-11),LIMA,SANTA ANITA,CONDUCTOR,ILESO,,,MASCULINO,37,AUTOMÓVIL,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-160,P-2021-11-160-1-1,2021,2021-11-13,18:05,NOCHE (18-23),LIMA,SANTA ANITA,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,23,MOTOCICLETA,DESPISTE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-165,P-2021-11-165-1-1,2021,2021-11-17,05:40,MADRUGADA (00-05),LIMA,LURIN,CONDUCTOR,ILESO,,,MASCULINO,30,CAMIÓN,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-165,P-2021-11-165-1-2,2021,2021-11-17,05:40,MADRUGADA (00-05),LIMA,LURIN,PASAJERO,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,CAMIÓN,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-165,P-2021-11-165-1-3,2021,2021-11-17,05:40,MADRUGADA (00-05),LIMA,LURIN,PASAJERO,LESIONADO,,CENTRO DE SALUD PÚBLICO,MASCULINO,,CAMIÓN,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-165,P-2021-11-165-2-1,2021,2021-11-17,05:40,MADRUGADA (00-05),LIMA,LURIN,CONDUCTOR,ILESO,,,MASCULINO,44,REMOLCADOR-SEMIREMOLQUE,CHOQUE,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-168,P-2021-11-168-1-1,2021,2021-11-17,10:30,MANANA (06-11),LIMA,PUEBLO LIBRE,CONDUCTOR,ILESO,,,MASCULINO,49,ÓMNIBUS,ATROPELLO,URBANO,AVENIDA,URBANA,RESIDENCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-168,P-2021-11-168-1-2,2021,2021-11-17,10:30,MANANA (06-11),LIMA,PUEBLO LIBRE,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,76,ÓMNIBUS,ATROPELLO,URBANO,AVENIDA,URBANA,RESIDENCIAL,INTERSECCIÓN,ASFALTADA
A-2021-11-169,P-2021-11-169-1-1,2021,2021-11-19,14:00,TARDE (12-17),LIMA,CHORRILLOS,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,AUTOMÓVIL,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-169,P-2021-11-169-1-2,2021,2021-11-19,14:00,TARDE (12-17),LIMA,CHORRILLOS,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,6,AUTOMÓVIL,ATROPELLO FUGA,URBANO,AVENIDA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-179,P-2021-11-179-1-1,2021,2021-11-21,03:00,MADRUGADA (00-05),LIMA,SANTA ANITA,CONDUCTOR,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-179,P-2021-11-179-1-2,2021,2021-11-21,03:00,MADRUGADA (00-05),LIMA,SANTA ANITA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,22,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-170,P-2021-11-170-1-1,2021,2021-11-21,05:45,MADRUGADA (00-05),LIMA,SAN MARTIN DE PORRES,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,22,MOTOCICLETA,DESPISTE,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-170,P-2021-11-170-1-2,2021,2021-11-21,05:45,MADRUGADA (00-05),LIMA,SAN MARTIN DE PORRES,PASAJERO,LESIONADO,,CENTRO DE SALUD PÚBLICO,FEMENINO,23,MOTOCICLETA,DESPISTE,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2021-11-180,P-2021-11-180-1-1,2021,2021-11-21,22:45,NOCHE (18-23),LIMA,COMAS,CONDUCTOR,ILESO,,,MASCULINO,43,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
