codigo_siniestro,fecha,anio,hora,franja_horaria,distrito,zona,tipo_via,clase_siniestro,cantidad_fallecidos,cantidad_lesionados,n_vehiculos,vehiculo_fugado,soat_no_vigente
A-2021-07-17,2021-07-04,2021,03:30,MADRUGADA (00-05),SANTIAGO DE SURCO,URBANA,CARRETERA,VOLCADURA,1,0,1,NO,NO
A-2021-07-10,2021-07-04,2021,19:00,NOCHE (18-23),VENTANILLA,URBANA,CARRETERA,ATROPELLO,1,0,2,NO,NO
A-2021-07-21,2021-07-05,2021,17:30,TARDE (12-17),VENTANILLA,URBANA,AVENIDA,DESPISTE,1,2,1,NO,NO
A-2021-07-229,2021-07-05,2021,21:20,NOCHE (18-23),SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-07-231,2021-07-06,2021,20:00,NOCHE (18-23),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO FUGA,2,0,1,NO,SI
A-2021-07-233,2021-07-07,2021,11:30,MANANA (06-11),COMAS,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-07-276,2021-07-09,2021,06:35,MANANA (06-11),RIMAC,URBANA,VIA EXPRESA,CHOQUE,1,0,2,NO,NO
A-2021-07-242,2021-07-09,2021,22:30,NOCHE (18-23),SANTIAGO DE SURCO,URBANA,AVENIDA,CHOQUE FUGA,1,0,2,NO,NO
A-2021-07-36,2021-07-10,2021,05:45,MADRUGADA (00-05),CALLAO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-07-243,2021-07-11,2021,13:00,TARDE (12-17),RIMAC,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2021-07-43,2021-07-11,2021,20:00,NOCHE (18-23),CALLAO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-07-244,2021-07-12,2021,14:30,TARDE (12-17),LIMA,RURAL,AVENIDA,CHOQUE,1,0,3,NO,NO
A-2021-07-245,2021-07-12,2021,19:00,NOCHE (18-23),ATE,URBANA,AVENIDA,ATROPELLO,2,0,1,NO,NO
A-2021-07-246,2021-07-13,2021,07:30,MANANA (06-11),LIMA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-07-71,2021-07-14,2021,18:20,NOCHE (18-23),VENTANILLA,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-07-247,2021-07-14,2021,18:35,NOCHE (18-23),SANTA ANITA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-07-248,2021-07-15,2021,04:30,MADRUGADA (00-05),SAN MARTIN DE PORRES,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-07-250,2021-07-16,2021,07:30,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-07-96,2021-07-16,2021,18:15,NOCHE (18-23),CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-07-253,2021-07-17,2021,01:20,MADRUGADA (00-05),VILLA EL SALVADOR,URBANA,AVENIDA,DESPISTE,1,1,1,NO,NO
A-2021-07-274,2021-07-17,2021,19:00,NOCHE (18-23),CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-07-254,2021-07-18,2021,19:00,NOCHE (18-23),CARABAYLLO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-07-294,2021-07-19,2021,11:00,MANANA (06-11),CALLAO,URBANA,CARRETERA,CAÍDA DE PASAJERO,1,0,1,NO,NO
A-2021-07-255,2021-07-21,2021,10:30,MANANA (06-11),INDEPENDENCIA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-07-256,2021-07-21,2021,13:00,TARDE (12-17),SAN MARTIN DE PORRES,URBANA,CARRETERA,CHOQUE,2,0,2,NO,NO
A-2021-07-275,2021-07-22,2021,04:50,MADRUGADA (00-05),CALLAO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-07-257,2021-07-22,2021,15:30,TARDE (12-17),ATE,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-07-258,2021-07-24,2021,07:10,MANANA (06-11),SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,DESPISTE,1,0,1,NO,NO
A-2021-07-259,2021-07-24,2021,16:10,TARDE (12-17),CARABAYLLO,URBANA,CARRETERA,CHOQUE,1,1,2,NO,NO
A-2021-07-124,2021-07-24,2021,21:00,NOCHE (18-23),CALLAO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-07-260,2021-07-26,2021,05:00,MADRUGADA (00-05),LURIN,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-07-261,2021-07-27,2021,00:30,MADRUGADA (00-05),EL AGUSTINO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-07-262,2021-07-28,2021,06:45,MANANA (06-11),SANTIAGO DE SURCO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-07-263,2021-07-30,2021,20:30,NOCHE (18-23),SAN MIGUEL,URBANA,AVENIDA,CHOQUE,1,1,2,NO,NO
A-2021-08-215,2021-08-01,2021,19:00,NOCHE (18-23),SAN MARTIN DE PORRES,URBANA,CARRETERA,CHOQUE CON OBJETO FIJO,1,0,1,NO,SI
A-2021-08-220,2021-08-02,2021,19:00,NOCHE (18-23),SAN BARTOLO,URBANA,CARRETERA,DESPISTE,1,0,2,NO,SI
A-2021-08-14,2021-08-03,2021,05:15,MADRUGADA (00-05),VENTANILLA,URBANA,AVENIDA,CHOQUE,1,1,2,NO,NO
A-2021-08-227,2021-08-03,2021,15:00,TARDE (12-17),COMAS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-224,2021-08-03,2021,17:00,TARDE (12-17),CARABAYLLO,URBANA,AVENIDA,CHOQUE,1,1,2,NO,SI
A-2021-08-225,2021-08-04,2021,13:00,TARDE (12-17),CHORRILLOS,URBANA,CALLE,ATROPELLO FUGA,1,0,1,NO,SI
A-2021-08-228,2021-08-05,2021,10:30,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE,1,1,2,NO,NO
A-2021-08-261,2021-08-05,2021,10:31,MANANA (06-11),LA VICTORIA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-229,2021-08-07,2021,21:37,NOCHE (18-23),LOS OLIVOS,URBANA,CARRETERA,CHOQUE FUGA,1,0,2,SI,NO
A-2021-08-230,2021-08-10,2021,06:00,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-231,2021-08-10,2021,07:00,MANANA (06-11),VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-232,2021-08-10,2021,07:45,MANANA (06-11),CHORRILLOS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-234,2021-08-11,2021,09:15,MANANA (06-11),COMAS,URBANA,JIRÓN,CHOQUE,1,0,2,NO,NO
A-2021-08-235,2021-08-13,2021,09:30,MANANA (06-11),LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-236,2021-08-13,2021,16:30,TARDE (12-17),VILLA EL SALVADOR,URBANA,OTRO,ATROPELLO,1,0,1,NO,NO
A-2021-08-237,2021-08-14,2021,15:30,TARDE (12-17),COMAS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-238,2021-08-16,2021,09:40,MANANA (06-11),VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-332,2021-08-17,2021,08:15,MANANA (06-11),LIMA,URBANA,AVENIDA,CHOQUE FUGA,1,10,2,NO,NO
A-2021-08-239,2021-08-18,2021,09:50,MANANA (06-11),BREÑA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2021-08-240,2021-08-18,2021,19:53,NOCHE (18-23),ANCON,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,NO,NO
A-2021-08-242,2021-08-19,2021,13:20,TARDE (12-17),ATE,URBANA,CARRETERA,ESPECIAL,1,0,1,NO,NO
A-2021-08-241,2021-08-20,2021,21:40,NOCHE (18-23),COMAS,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-08-243,2021-08-21,2021,23:00,NOCHE (18-23),CHORRILLOS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-244,2021-08-22,2021,04:30,MADRUGADA (00-05),SAN MARTIN DE PORRES,URBANA,AVENIDA,VOLCADURA,1,0,1,NO,NO
A-2021-08-245,2021-08-22,2021,18:15,NOCHE (18-23),SAN BARTOLO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-08-247,2021-08-22,2021,23:45,NOCHE (18-23),SANTIAGO DE SURCO,URBANA,CARRETERA,CHOQUE,1,1,2,NO,NO
A-2021-08-249,2021-08-24,2021,14:00,TARDE (12-17),SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-08-290,2021-08-24,2021,19:00,NOCHE (18-23),CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-08-248,2021-08-24,2021,23:30,NOCHE (18-23),LURIN,URBANA,AVENIDA,ATROPELLO,1,0,2,NO,NO
A-2021-08-250,2021-08-25,2021,12:00,TARDE (12-17),EL AGUSTINO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-08-251,2021-08-25,2021,14:30,TARDE (12-17),ANCON,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-08-253,2021-08-26,2021,19:35,NOCHE (18-23),SAN ISIDRO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-08-252,2021-08-29,2021,02:00,MADRUGADA (00-05),RIMAC,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2021-08-254,2021-08-29,2021,14:00,TARDE (12-17),SAN MIGUEL,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-09-51,2021-09-01,2021,17:30,TARDE (12-17),ANCON,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-52,2021-09-01,2021,17:45,TARDE (12-17),SAN JUAN DE MIRAFLORES,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-53,2021-09-03,2021,13:40,TARDE (12-17),VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-54,2021-09-04,2021,16:45,TARDE (12-17),EL AGUSTINO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-55,2021-09-05,2021,06:00,MANANA (06-11),LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2021-09-114,2021-09-09,2021,08:50,MANANA (06-11),EL AGUSTINO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-118,2021-09-11,2021,17:40,TARDE (12-17),CHACLACAYO,URBANA,CARRETERA,ESPECIAL,1,0,1,NO,SI
A-2021-09-119,2021-09-12,2021,19:58,NOCHE (18-23),VILLA EL SALVADOR,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-09-121,2021-09-14,2021,21:00,NOCHE (18-23),LOS OLIVOS,URBANA,CARRETERA,DESPISTE,1,0,1,NO,NO
A-2021-09-124,2021-09-15,2021,06:40,MANANA (06-11),MIRAFLORES,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-126,2021-09-19,2021,09:00,MANANA (06-11),VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-127,2021-09-20,2021,23:30,NOCHE (18-23),RIMAC,URBANA,AVENIDA,VOLCADURA,1,0,1,NO,SI
A-2021-09-133,2021-09-23,2021,12:15,TARDE (12-17),SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,CHOQUE CON OBJETO FIJO,1,0,1,NO,NO
A-2021-09-135,2021-09-24,2021,12:20,TARDE (12-17),VILLA EL SALVADOR,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-09-154,2021-09-25,2021,06:00,MANANA (06-11),LIMA,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2021-09-156,2021-09-27,2021,18:00,NOCHE (18-23),LURIN,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-155,2021-09-27,2021,20:30,NOCHE (18-23),BREÑA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-222,2021-09-29,2021,09:30,MANANA (06-11),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-09-224,2021-09-29,2021,12:00,TARDE (12-17),LIMA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2021-09-223,2021-09-29,2021,20:00,NOCHE (18-23),LURIN,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-09-226,2021-09-30,2021,00:48,MADRUGADA (00-05),COMAS,URBANA,AVENIDA,CHOQUE CON OBJETO FIJO,1,1,1,NO,NO
A-2021-10-40,2021-10-01,2021,19:30,NOCHE (18-23),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-10-41,2021-10-03,2021,12:40,TARDE (12-17),SAN MARTIN DE PORRES,URBANA,AVENIDA,DESPISTE,1,1,1,NO,SI
A-2021-10-42,2021-10-05,2021,14:30,TARDE (12-17),INDEPENDENCIA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2021-10-43,2021-10-06,2021,17:30,TARDE (12-17),SANTIAGO DE SURCO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2021-10-49,2021-10-07,2021,16:15,TARDE (12-17),BARRANCO,URBANA,AVENIDA,CHOQUE CON OBJETO FIJO,1,0,1,NO,SI
A-2021-10-50,2021-10-07,2021,19:20,NOCHE (18-23),VILLA EL SALVADOR,URBANA,AVENIDA,VOLCADURA,1,0,1,NO,SI
A-2021-10-51,2021-10-07,2021,19:30,NOCHE (18-23),SANTIAGO DE SURCO,URBANA,CARRETERA,CHOQUE CON OBJETO FIJO,1,0,1,NO,NO
A-2021-10-52,2021-10-08,2021,10:30,MANANA (06-11),COMAS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-10-133,2021-10-08,2021,23:30,NOCHE (18-23),BELLAVISTA,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2021-10-53,2021-10-09,2021,20:15,NOCHE (18-23),LURIN,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2021-10-54,2021-10-11,2021,05:00,MADRUGADA (00-05),PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-10-187,2021-10-13,2021,07:10,MANANA (06-11),LOS OLIVOS,URBANA,AVENIDA,VOLCADURA,1,0,2,NO,NO
A-2021-10-188,2021-10-13,2021,08:00,MANANA (06-11),ATE,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
A-2021-10-189,2021-10-14,2021,08:15,MANANA (06-11),LURIN,URBANA,CARRETERA,ESPECIAL,1,1,2,NO,SI
A-2021-10-190,2021-10-14,2021,22:00,NOCHE (18-23),LA VICTORIA,URBANA,AVENIDA,CHOQUE,2,0,2,NO,NO
A-2021-10-134,2021-10-17,2021,05:45,MADRUGADA (00-05),VENTANILLA,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-10-191,2021-10-17,2021,13:55,TARDE (12-17),LA VICTORIA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-10-192,2021-10-17,2021,16:45,TARDE (12-17),CARABAYLLO,URBANA,AVENIDA,CHOQUE,1,1,2,NO,SI
A-2021-10-193,2021-10-18,2021,14:52,TARDE (12-17),BREÑA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2021-10-194,2021-10-18,2021,18:00,NOCHE (18-23),SANTIAGO DE SURCO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-10-195,2021-10-19,2021,23:40,NOCHE (18-23),LURIN,URBANA,CARRETERA,DESPISTE,1,0,1,NO,NO
A-2021-10-196,2021-10-20,2021,14:30,TARDE (12-17),COMAS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-10-197,2021-10-21,2021,21:30,NOCHE (18-23),PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-10-198,2021-10-22,2021,13:26,TARDE (12-17),SANTIAGO DE SURCO,URBANA,JIRÓN,CHOQUE,1,0,2,NO,NO
A-2021-10-200,2021-10-22,2021,16:00,TARDE (12-17),LOS OLIVOS,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2021-10-201,2021-10-23,2021,17:35,TARDE (12-17),PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,SI
A-2021-10-202,2021-10-24,2021,04:00,MADRUGADA (00-05),LURIGANCHO,URBANA,CALLE,DESPISTE,1,0,1,NO,SI
A-2021-10-203,2021-10-26,2021,17:30,TARDE (12-17),SANTA ANITA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2021-10-135,2021-10-27,2021,22:15,NOCHE (18-23),CALLAO,URBANA,CARRETERA,DESPISTE,1,0,1,NO,NO
A-2021-10-204,2021-10-28,2021,06:55,MANANA (06-11),LURIGANCHO,URBANA,CALLE,ESPECIAL,1,0,1,NO,NO
A-2021-10-205,2021-10-28,2021,17:00,TARDE (12-17),COMAS,URBANA,AVENIDA,CHOQUE,1,1,2,NO,SI
A-2021-10-206,2021-10-31,2021,05:50,MADRUGADA (00-05),COMAS,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-10-207,2021-10-31,2021,05:50,MADRUGADA (00-05),LIMA,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-11-113,2021-11-01,2021,20:40,NOCHE (18-23),VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,DESPISTE,1,0,1,NO,SI
A-2021-11-114,2021-11-02,2021,18:15,NOCHE (18-23),PUENTE PIEDRA,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
A-2021-11-8,2021-11-02,2021,22:00,NOCHE (18-23),CALLAO,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-11-141,2021-11-03,2021,05:20,MADRUGADA (00-05),SANTA ANITA,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-11-10,2021-11-03,2021,11:47,MANANA (06-11),SAN MARTIN DE PORRES,URBANA,OTRO,ATROPELLO,1,0,1,NO,NO
A-2021-11-142,2021-11-05,2021,07:30,MANANA (06-11),PUENTE PIEDRA,URBANA,CARRETERA,CAÍDA DE PASAJERO,1,0,1,NO,NO
A-2021-11-143,2021-11-05,2021,14:30,TARDE (12-17),SAN JUAN DE LURIGANCHO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-11-144,2021-11-05,2021,22:30,NOCHE (18-23),SAN MARTIN DE PORRES,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
A-2021-11-146,2021-11-05,2021,23:10,NOCHE (18-23),SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-11-147,2021-11-07,2021,02:00,MADRUGADA (00-05),COMAS,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-11-148,2021-11-07,2021,10:40,MANANA (06-11),LOS OLIVOS,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-11-151,2021-11-07,2021,16:14,TARDE (12-17),SANTIAGO DE SURCO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2021-11-149,2021-11-07,2021,20:00,NOCHE (18-23),LOS OLIVOS,URBANA,CARRETERA,CHOQUE,1,0,3,NO,NO
A-2021-11-152,2021-11-08,2021,06:30,MANANA (06-11),ATE,URBANA,CARRETERA,CHOQUE,1,2,2,NO,NO
A-2021-11-11,2021-11-08,2021,12:40,TARDE (12-17),SAN MIGUEL,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-11-153,2021-11-09,2021,05:30,MADRUGADA (00-05),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,1,0,2,NO,NO
A-2021-11-154,2021-11-10,2021,19:15,NOCHE (18-23),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-11-155,2021-11-12,2021,03:20,MADRUGADA (00-05),LOS OLIVOS,URBANA,OTRO,DESPISTE,1,0,1,NO,SI
A-2021-11-156,2021-11-12,2021,15:10,TARDE (12-17),SAN MARTIN DE PORRES,URBANA,CARRETERA,DESPISTE,1,0,2,NO,NO
A-2021-11-158,2021-11-12,2021,19:30,NOCHE (18-23),PUCUSANA,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-11-157,2021-11-12,2021,19:45,NOCHE (18-23),LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-11-159,2021-11-13,2021,10:50,MANANA (06-11),SANTA ANITA,URBANA,AVENIDA,ATROPELLO FUGA,1,0,2,SI,NO
A-2021-11-160,2021-11-13,2021,18:05,NOCHE (18-23),SANTA ANITA,URBANA,AVENIDA,DESPISTE,1,0,1,NO,NO
A-2021-11-165,2021-11-17,2021,05:40,MADRUGADA (00-05),LURIN,URBANA,CARRETERA,CHOQUE,1,1,2,NO,NO
A-2021-11-168,2021-11-17,2021,10:30,MANANA (06-11),PUEBLO LIBRE,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-11-169,2021-11-19,2021,14:00,TARDE (12-17),CHORRILLOS,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,NO,SI
A-2021-11-179,2021-11-21,2021,03:00,MADRUGADA (00-05),SANTA ANITA,URBANA,CARRETERA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-11-170,2021-11-21,2021,05:45,MADRUGADA (00-05),SAN MARTIN DE PORRES,URBANA,CARRETERA,DESPISTE,1,1,1,NO,NO
A-2021-11-180,2021-11-21,2021,22:45,NOCHE (18-23),COMAS,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-11-185,2021-11-23,2021,22:35,NOCHE (18-23),LA MOLINA,URBANA,CALLE,DESPISTE,1,0,1,NO,NO
A-2021-11-186,2021-11-25,2021,15:00,TARDE (12-17),LURIN,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2021-11-187,2021-11-26,2021,14:00,TARDE (12-17),LA VICTORIA,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,SI,NO
A-2021-11-188,2021-11-27,2021,14:30,TARDE (12-17),LURIN,RURAL,OTRO,ATROPELLO,1,0,2,NO,NO
A-2021-11-189,2021-11-28,2021,05:30,MADRUGADA (00-05),INDEPENDENCIA,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-11-190,2021-11-28,2021,22:30,NOCHE (18-23),VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO FUGA,1,0,1,NO,SI
A-2021-11-191,2021-11-29,2021,01:30,MADRUGADA (00-05),LURIN,URBANA,CARRETERA,DESPISTE,1,2,1,NO,SI
A-2021-11-192,2021-11-29,2021,05:30,MADRUGADA (00-05),LURIN,URBANA,AVENIDA,CHOQUE,1,2,2,NO,NO
A-2021-12-214,2021-12-01,2021,17:30,TARDE (12-17),SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,VOLCADURA,1,0,2,NO,NO
A-2021-12-215,2021-12-02,2021,17:50,TARDE (12-17),LURIGANCHO,URBANA,AUTOPISTA,CHOQUE,1,0,2,NO,NO
A-2021-12-116,2021-12-04,2021,19:40,NOCHE (18-23),LOS OLIVOS,URBANA,AVENIDA,DESPISTE,1,0,2,NO,NO
A-2021-12-117,2021-12-05,2021,00:00,MADRUGADA (00-05),ATE,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-12-118,2021-12-05,2021,15:00,TARDE (12-17),ATE,URBANA,CARRETERA,ATROPELLO,1,0,1,NO,NO
A-2021-12-220,2021-12-06,2021,14:44,TARDE (12-17),LOS OLIVOS,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-12-119,2021-12-07,2021,14:35,TARDE (12-17),CHACLACAYO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-12-8,2021-12-07,2021,18:00,NOCHE (18-23),CALLAO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
A-2021-12-7,2021-12-07,2021,22:00,NOCHE (18-23),CALLAO,URBANA,CARRETERA,CHOQUE,1,0,2,NO,NO
A-2021-12-216,2021-12-08,2021,10:00,MANANA (06-11),VILLA MARIA DEL TRIUNFO,URBANA,JIRÓN,CAÍDA DE PASAJERO,1,0,1,SI,NO
A-2021-12-154,2021-12-10,2021,01:00,MADRUGADA (00-05),BARRANCO,URBANA,OTRO,DESPISTE,1,2,1,NO,NO
A-2021-12-155,2021-12-10,2021,16:40,TARDE (12-17),VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,CAÍDA DE PASAJERO,1,0,2,NO,SI
A-2021-12-156,2021-12-11,2021,12:50,TARDE (12-17),LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-12-157,2021-12-11,2021,21:30,NOCHE (18-23),VILLA EL SALVADOR,URBANA,CARRETERA,CHOQUE,1,7,2,NO,NO
A-2021-12-14,2021-12-12,2021,07:40,MANANA (06-11),CALLAO,URBANA,CARRETERA,DESPISTE,1,0,1,NO,NO
A-2021-12-295,2021-12-12,2021,13:25,TARDE (12-17),LOS OLIVOS,URBANA,AVENIDA,DESPISTE,1,0,1,SI,NO
A-2021-12-158,2021-12-13,2021,21:30,NOCHE (18-23),CIENEGUILLA,URBANA,CALLE,CHOQUE,1,0,2,NO,NO
A-2021-12-159,2021-12-14,2021,06:50,MANANA (06-11),LOS OLIVOS,URBANA,CARRETERA,CHOQUE,1,0,2,NO,SI
A-2021-12-27,2021-12-15,2021,17:00,TARDE (12-17),CALLAO,URBANA,AVENIDA,CHOQUE,1,0,2,NO,NO
A-2021-12-206,2021-12-15,2021,19:40,NOCHE (18-23),CIENEGUILLA,URBANA,AVENIDA,VOLCADURA,1,0,1,NO,SI
A-2021-12-207,2021-12-16,2021,20:00,NOCHE (18-23),PACHACAMAC,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,SI
A-2021-12-208,2021-12-18,2021,12:40,TARDE (12-17),SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE,1,0,2,NO,SI
A-2021-12-209,2021-12-18,2021,20:20,NOCHE (18-23),MIRAFLORES,URBANA,AVENIDA,CHOQUE,1,0,2,SI,NO
A-2021-12-210,2021-12-19,2021,02:45,MADRUGADA (00-05),COMAS,URBANA,CARRETERA,CHOQUE,1,0,2,SI,NO
A-2021-12-212,2021-12-19,2021,05:30,MADRUGADA (00-05),VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
A-2021-12-211,2021-12-20,2021,06:35,MANANA (06-11),PACHACAMAC,URBANA,AVENIDA,ATROPELLO,1,0,1,NO,NO
