codigo_siniestro,codigo_persona,tipo_persona,gravedad,sexo,edad,vehiculo
A-2021-04-252,P-2021-04-252-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-04-252,P-2021-04-252-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2021-04-253,P-2021-04-253-1-1,CONDUCTOR,FALLECIDO,MASCULINO,30,MOTOCICLETA
A-2021-04-254,P-2021-04-254-1-1,CONDUCTOR,ILESO,MASCULINO,51,MINIBUS
A-2021-04-254,P-2021-04-254-1-2,PEATÓN,FALLECIDO,NO INDICA,,MINIBUS
A-2021-04-255,P-2021-04-255-1-1,CONDUCTOR,ILESO,MASCULINO,32,CAMIÓN
A-2021-04-255,P-2021-04-255-1-2,PEATÓN,FALLECIDO,FEMENINO,76,CAMIÓN
A-2021-04-256,P-2021-04-256-1-1,CONDUCTOR,ILESO,MASCULINO,53,ÓMNIBUS
A-2021-04-256,P-2021-04-256-1-2,PASAJERO,LESIONADO,MASCULINO,58,ÓMNIBUS
A-2021-04-256,P-2021-04-256-1-3,PASAJERO,LESIONADO,FEMENINO,60,ÓMNIBUS
A-2021-04-256,P-2021-04-256-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2021-04-256,P-2021-04-256-2-2,PASAJERO,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2021-04-258,P-2021-04-258-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-04-258,P-2021-04-258-2-1,CONDUCTOR,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-04-259,P-2021-04-259-1-1,CONDUCTOR,ILESO,MASCULINO,59,AUTOMÓVIL
A-2021-04-259,P-2021-04-259-2-1,CONDUCTOR,FALLECIDO,MASCULINO,61,MOTOCICLETA
A-2021-04-260,P-2021-04-260-1-1,CONDUCTOR,FALLECIDO,MASCULINO,27,MOTOCICLETA
A-2021-04-260,P-2021-04-260-1-2,PASAJERO,LESIONADO,MASCULINO,21,MOTOCICLETA
A-2021-04-260,P-2021-04-260-2-1,CONDUCTOR,ILESO,MASCULINO,64,OTRO
A-2021-04-261,P-2021-04-261-1-1,CONDUCTOR,ILESO,MASCULINO,33,CAMIÓN
A-2021-04-261,P-2021-04-261-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIÓN
A-2021-04-309,P-2021-04-309-1-1,CONDUCTOR,ILESO,MASCULINO,36,REMOLCADOR-SEMIREMOLQUE
A-2021-04-309,P-2021-04-309-1-2,PEATÓN,FALLECIDO,FEMENINO,54,REMOLCADOR-SEMIREMOLQUE
A-2021-04-310,P-2021-04-310-1-1,CONDUCTOR,ILESO,MASCULINO,63,OTRO
A-2021-04-310,P-2021-04-310-1-2,PEATÓN,FALLECIDO,MASCULINO,78,OTRO
A-2021-04-39,P-2021-04-39-1-1,CONDUCTOR,LESIONADO,MASCULINO,67,MINIBUS
A-2021-04-39,P-2021-04-39-2-1,CONDUCTOR,LESIONADO,MASCULINO,60,CAMIONETA PICK UP
A-2021-04-39,P-2021-04-39-3-1,CONDUCTOR,FALLECIDO,MASCULINO,37,MOTOCICLETA
A-2021-04-6,P-2021-04-6-1-1,CONDUCTOR,ILESO,MASCULINO,32,AUTOMÓVIL
A-2021-04-6,P-2021-04-6-1-2,PASAJERO,FALLECIDO,MASCULINO,28,AUTOMÓVIL
A-2021-04-6,P-2021-04-6-1-3,PASAJERO,FALLECIDO,MASCULINO,25,AUTOMÓVIL
A-2021-04-6,P-2021-04-6-1-4,PASAJERO,LESIONADO,MASCULINO,21,AUTOMÓVIL
A-2021-04-6,P-2021-04-6-1-5,PASAJERO,LESIONADO,MASCULINO,27,AUTOMÓVIL
A-2021-04-6,P-2021-04-6-1-6,PASAJERO,LESIONADO,MASCULINO,27,AUTOMÓVIL
A-2021-04-6,P-2021-04-6-1-7,PASAJERO,LESIONADO,MASCULINO,35,AUTOMÓVIL
A-2021-04-6,P-2021-04-6-1-8,PASAJERO,LESIONADO,MASCULINO,28,AUTOMÓVIL
A-2021-04-84,P-2021-04-84-1-1,CONDUCTOR,LESIONADO,MASCULINO,28,AUTOMÓVIL
A-2021-04-84,P-2021-04-84-1-2,PASAJERO,LESIONADO,FEMENINO,24,AUTOMÓVIL
A-2021-04-84,P-2021-04-84-2-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,CAMIONETA RURAL
A-2021-04-84,P-2021-04-84-2-2,PASAJERO,LESIONADO,MASCULINO,22,CAMIONETA RURAL
A-2021-04-84,P-2021-04-84-2-3,PEATÓN,FALLECIDO,MASCULINO,47,CAMIONETA RURAL
A-2021-05-116,P-2021-05-116-1-1,CONDUCTOR,FALLECIDO,MASCULINO,65,AUTOMÓVIL
A-2021-05-123,P-2021-05-123-1-1,CONDUCTOR,ILESO,MASCULINO,23,MOTOCICLETA
A-2021-05-123,P-2021-05-123-1-2,PEATÓN,FALLECIDO,FEMENINO,,MOTOCICLETA
A-2021-05-124,P-2021-05-124-1-1,CONDUCTOR,FALLECIDO,MASCULINO,27,MOTOCICLETA
A-2021-05-124,P-2021-05-124-2-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-05-125,P-2021-05-125-1-1,CONDUCTOR,FALLECIDO,MASCULINO,26,MOTOCICLETA
A-2021-05-125,P-2021-05-125-2-1,CONDUCTOR,ILESO,MASCULINO,48,AUTOMÓVIL
A-2021-05-126,P-2021-05-126-1-1,CONDUCTOR,ILESO,MASCULINO,38,AUTOMÓVIL
A-2021-05-126,P-2021-05-126-1-2,PEATÓN,FALLECIDO,NO INDICA,,AUTOMÓVIL
A-2021-05-127,P-2021-05-127-1-1,CONDUCTOR,ILESO,MASCULINO,53,ÓMNIBUS
A-2021-05-127,P-2021-05-127-1-2,PEATÓN,FALLECIDO,MASCULINO,,ÓMNIBUS
A-2021-05-128,P-2021-05-128-1-1,CONDUCTOR,NO SE CONOCE,MASCULINO,,CAMIONETA RURAL
A-2021-05-128,P-2021-05-128-1-2,PEATÓN,FALLECIDO,NO INDICA,,CAMIONETA RURAL
A-2021-05-128,P-2021-05-128-1-3,PASAJERO,LESIONADO,MASCULINO,56,CAMIONETA RURAL
A-2021-05-129,P-2021-05-129-1-1,CONDUCTOR,ILESO,MASCULINO,24,AUTOMÓVIL
A-2021-05-129,P-2021-05-129-1-2,PEATÓN,FALLECIDO,FEMENINO,,AUTOMÓVIL
A-2021-05-130,P-2021-05-130-1-1,CONDUCTOR,ILESO,MASCULINO,34,AUTOMÓVIL
A-2021-05-130,P-2021-05-130-1-2,PEATÓN,FALLECIDO,FEMENINO,47,AUTOMÓVIL
A-2021-05-131,P-2021-05-131-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-05-131,P-2021-05-131-1-2,PEATÓN,FALLECIDO,MASCULINO,61,VEHICULO NO IDENTIFICADO
A-2021-05-132,P-2021-05-132-1-1,CONDUCTOR,ILESO,MASCULINO,58,STATION WAGON
A-2021-05-132,P-2021-05-132-1-2,PEATÓN,FALLECIDO,MASCULINO,83,STATION WAGON
A-2021-05-133,P-2021-05-133-1-1,CONDUCTOR,ILESO,MASCULINO,34,CAMIONETA PANEL
A-2021-05-133,P-2021-05-133-2-1,CONDUCTOR,FALLECIDO,NO INDICA,,BICICLETA
A-2021-05-134,P-2021-05-134-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-05-311,P-2021-05-311-1-1,CONDUCTOR,FALLECIDO,MASCULINO,29,MOTOCICLETA
A-2021-05-311,P-2021-05-311-2-1,CONDUCTOR,ILESO,MASCULINO,48,ÓMNIBUS
A-2021-05-312,P-2021-05-312-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2021-05-312,P-2021-05-312-1-2,PEATÓN,FALLECIDO,MASCULINO,48,ÓMNIBUS
A-2021-05-313,P-2021-05-313-1-1,CONDUCTOR,ILESO,MASCULINO,35,AUTOMÓVIL
A-2021-05-313,P-2021-05-313-1-2,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2021-05-313,P-2021-05-313-1-3,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2021-05-314,P-2021-05-314-1-1,CONDUCTOR,FALLECIDO,MASCULINO,26,TRICICLO MOTORIZADO
A-2021-05-314,P-2021-05-314-2-1,CONDUCTOR,NO SE CONOCE,MASCULINO,,CAMIONETA RURAL
A-2021-05-315,P-2021-05-315-1-1,CONDUCTOR,ILESO,MASCULINO,47,CAMIONETA RURAL
A-2021-05-315,P-2021-05-315-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2021-05-80,P-2021-05-80-1-1,CONDUCTOR,ILESO,MASCULINO,59,CAMIÓN
A-2021-05-80,P-2021-05-80-1-2,PEATÓN,FALLECIDO,MASCULINO,22,CAMIÓN
A-2021-06-100,P-2021-06-100-1-1,CONDUCTOR,ILESO,MASCULINO,,REMOLCADOR
A-2021-06-100,P-2021-06-100-1-2,PEATÓN,FALLECIDO,MASCULINO,83,REMOLCADOR
A-2021-06-101,P-2021-06-101-1-1,CONDUCTOR,ILESO,MASCULINO,26,REMOLCADOR
A-2021-06-101,P-2021-06-101-1-2,PEATÓN,FALLECIDO,MASCULINO,28,REMOLCADOR
A-2021-06-102,P-2021-06-102-1-1,CONDUCTOR,ILESO,MASCULINO,37,ÓMNIBUS
A-2021-06-102,P-2021-06-102-2-1,CONDUCTOR,FALLECIDO,MASCULINO,51,TRIMOTO CARGA
A-2021-06-103,P-2021-06-103-1-1,CONDUCTOR,ILESO,MASCULINO,63,REMOLCADOR
A-2021-06-103,P-2021-06-103-2-1,CONDUCTOR,FALLECIDO,MASCULINO,39,TRIMOTO PASAJERO
A-2021-06-111,P-2021-06-111-1-1,CONDUCTOR,ILESO,MASCULINO,55,CAMIÓN
A-2021-06-111,P-2021-06-111-2-1,CONDUCTOR,FALLECIDO,MASCULINO,63,CAMIONETA PICK UP
A-2021-06-112,P-2021-06-112-1-1,CONDUCTOR,ILESO,MASCULINO,23,MOTOCICLETA
A-2021-06-112,P-2021-06-112-1-2,PEATÓN,FALLECIDO,FEMENINO,,MOTOCICLETA
A-2021-06-113,P-2021-06-113-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-06-114,P-2021-06-114-1-1,CONDUCTOR,ILESO,MASCULINO,43,REMOLCADOR
A-2021-06-114,P-2021-06-114-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,CAMIÓN
A-2021-06-115,P-2021-06-115-1-1,CONDUCTOR,ILESO,MASCULINO,36,CAMIONETA PICK UP
A-2021-06-115,P-2021-06-115-1-2,PEATÓN,FALLECIDO,FEMENINO,58,CAMIONETA PICK UP
A-2021-06-116,P-2021-06-116-1-1,CONDUCTOR,ILESO,MASCULINO,60,ÓMNIBUS
A-2021-06-116,P-2021-06-116-1-2,PEATÓN,FALLECIDO,NO INDICA,,ÓMNIBUS
A-2021-06-117,P-2021-06-117-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-06-117,P-2021-06-117-2-1,CONDUCTOR,ILESO,MASCULINO,39,ÓMNIBUS
A-2021-06-117,P-2021-06-117-3-1,CONDUCTOR,ILESO,MASCULINO,47,AUTOMÓVIL
A-2021-06-125,P-2021-06-125-1-1,CONDUCTOR,ILESO,MASCULINO,69,ÓMNIBUS
A-2021-06-125,P-2021-06-125-2-1,CONDUCTOR,FALLECIDO,MASCULINO,24,MOTOCICLETA
A-2021-06-145,P-2021-06-145-1-1,PEATÓN,FALLECIDO,MASCULINO,50,VEHICULO NO IDENTIFICADO
A-2021-06-145,P-2021-06-145-1-2,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-199,P-2021-06-199-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-199,P-2021-06-199-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2021-06-245,P-2021-06-245-1-1,PEATÓN,FALLECIDO,MASCULINO,63,VEHICULO NO IDENTIFICADO
A-2021-06-245,P-2021-06-245-1-2,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-246,P-2021-06-246-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2021-06-246,P-2021-06-246-1-2,PEATÓN,FALLECIDO,NO INDICA,,ÓMNIBUS
A-2021-06-247,P-2021-06-247-1-1,CONDUCTOR,LESIONADO,MASCULINO,66,TRIMOTO CARGA
A-2021-06-247,P-2021-06-247-1-2,PASAJERO,FALLECIDO,MASCULINO,,TRIMOTO CARGA
A-2021-06-247,P-2021-06-247-2-1,CONDUCTOR,ILESO,MASCULINO,39,CAMIÓN
A-2021-06-247,P-2021-06-247-2-2,PASAJERO,LESIONADO,FEMENINO,0,CAMIÓN
A-2021-06-248,P-2021-06-248-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,CAMIONETA RURAL
A-2021-06-248,P-2021-06-248-1-2,PEATÓN,FALLECIDO,NO INDICA,,CAMIONETA RURAL
A-2021-06-249,P-2021-06-249-1-1,CONDUCTOR,ILESO,MASCULINO,54,AUTOMÓVIL
A-2021-06-249,P-2021-06-249-2-1,CONDUCTOR,FALLECIDO,MASCULINO,27,MOTOCICLETA
A-2021-06-250,P-2021-06-250-1-1,CONDUCTOR,ILESO,MASCULINO,,CAMIONETA PICK UP
A-2021-06-250,P-2021-06-250-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-06-251,P-2021-06-251-1-1,CONDUCTOR,NO SE CONOCE,MASCULINO,27,AUTOMÓVIL
A-2021-06-251,P-2021-06-251-1-2,PEATÓN,FALLECIDO,FEMENINO,46,AUTOMÓVIL
A-2021-06-252,P-2021-06-252-1-1,CONDUCTOR,FALLECIDO,NO INDICA,,MOTOCICLETA
A-2021-06-252,P-2021-06-252-1-2,PASAJERO,LESIONADO,MASCULINO,,MOTOCICLETA
A-2021-06-257,P-2021-06-257-1-1,PEATÓN,FALLECIDO,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-257,P-2021-06-257-1-2,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-258,P-2021-06-258-1-1,CONDUCTOR FUGADO,NO SE CONOCE,MASCULINO,41,VEHICULO NO IDENTIFICADO
A-2021-06-258,P-2021-06-258-1-2,PEATÓN,FALLECIDO,MASCULINO,41,VEHICULO NO IDENTIFICADO
A-2021-06-259,P-2021-06-259-1-1,CONDUCTOR,ILESO,MASCULINO,21,TRIMOTO PASAJERO
A-2021-06-259,P-2021-06-259-2-1,CONDUCTOR,ILESO,MASCULINO,32,CAMIONETA RURAL
A-2021-06-259,P-2021-06-259-2-2,PASAJERO,FALLECIDO,MASCULINO,35,TRIMOTO PASAJERO
A-2021-06-260,P-2021-06-260-1-2,PEATÓN,FALLECIDO,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-260,P-2021-06-260-1-3,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-261,P-2021-06-261-1-1,CONDUCTOR,ILESO,MASCULINO,45,CAMIONETA PICK UP
A-2021-06-261,P-2021-06-261-1-2,PASAJERO,FALLECIDO,MASCULINO,34,CAMIONETA PICK UP
A-2021-06-261,P-2021-06-261-1-3,PASAJERO,LESIONADO,MASCULINO,34,CAMIONETA PICK UP
A-2021-06-261,P-2021-06-261-2-1,CONDUCTOR,LESIONADO,FEMENINO,43,AUTOMÓVIL
A-2021-06-262,P-2021-06-262-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-262,P-2021-06-262-1-2,PEATÓN,FALLECIDO,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-263,P-2021-06-263-1-1,CONDUCTOR,ILESO,MASCULINO,33,ÓMNIBUS
A-2021-06-263,P-2021-06-263-1-2,PEATÓN,FALLECIDO,MASCULINO,0,ÓMNIBUS
A-2021-06-264,P-2021-06-264-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-264,P-2021-06-264-1-2,PEATÓN,FALLECIDO,MASCULINO,0,VEHICULO NO IDENTIFICADO
A-2021-06-265,P-2021-06-265-1-1,CONDUCTOR,ILESO,MASCULINO,45,CAMIÓN
A-2021-06-265,P-2021-06-265-2-1,CONDUCTOR,FALLECIDO,FEMENINO,20,OTRO
A-2021-06-266,P-2021-06-266-1-1,CONDUCTOR,LESIONADO,MASCULINO,45,MOTOCICLETA
A-2021-06-266,P-2021-06-266-1-2,PASAJERO,FALLECIDO,FEMENINO,45,MOTOCICLETA
A-2021-06-266,P-2021-06-266-2-1,CONDUCTOR,LESIONADO,MASCULINO,40,MOTOCICLETA
A-2021-06-266,P-2021-06-266-3-1,CONDUCTOR,ILESO,MASCULINO,61,CAMIONETA RURAL
A-2021-06-267,P-2021-06-267-1-1,CONDUCTOR,ILESO,MASCULINO,48,STATION WAGON
A-2021-06-267,P-2021-06-267-2-1,CONDUCTOR,FALLECIDO,MASCULINO,30,MOTOCICLETA
A-2021-06-271,P-2021-06-271-1-1,CONDUCTOR,ILESO,MASCULINO,64,MINIBUS
A-2021-06-271,P-2021-06-271-1-2,PEATÓN,FALLECIDO,MASCULINO,45,MINIBUS
A-2021-06-293,P-2021-06-293-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-293,P-2021-06-293-1-2,PEATÓN,FALLECIDO,MASCULINO,44,VEHICULO NO IDENTIFICADO
A-2021-06-294,P-2021-06-294-1-1,CONDUCTOR,ILESO,MASCULINO,35,REMOLCADOR-SEMIREMOLQUE
A-2021-06-294,P-2021-06-294-2-1,CONDUCTOR,FALLECIDO,MASCULINO,42,TRIMOTO PASAJERO
A-2021-06-31,P-2021-06-31-1-1,CONDUCTOR,LESIONADO,MASCULINO,32,AUTOMÓVIL
A-2021-06-31,P-2021-06-31-1-2,PASAJERO,FALLECIDO,MASCULINO,31,AUTOMÓVIL
A-2021-06-358,P-2021-06-358-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-06-358,P-2021-06-358-1-2,PEATÓN,FALLECIDO,MASCULINO,27,VEHICULO NO IDENTIFICADO
A-2021-06-74,P-2021-06-74-1-1,CONDUCTOR,ILESO,MASCULINO,34,REMOLCADOR
A-2021-06-74,P-2021-06-74-2-1,CONDUCTOR,ILESO,MASCULINO,,AUTOMÓVIL
A-2021-06-74,P-2021-06-74-3-1,CONDUCTOR,FALLECIDO,FEMENINO,67,BICICLETA
A-2021-07-10,P-2021-07-10-1-1,CONDUCTOR,ILESO,MASCULINO,33,STATION WAGON
A-2021-07-10,P-2021-07-10-1-2,PEATÓN,FALLECIDO,MASCULINO,47,STATION WAGON
A-2021-07-10,P-2021-07-10-2-1,CONDUCTOR,ILESO,MASCULINO,50,STATION WAGON
A-2021-07-11,P-2021-07-11-1-1,CONDUCTOR,ILESO,MASCULINO,19,MOTOCICLETA
A-2021-07-11,P-2021-07-11-1-2,PASAJERO,FALLECIDO,MASCULINO,0,MOTOCICLETA
A-2021-07-12,P-2021-07-12-1-1,CONDUCTOR,ILESO,MASCULINO,,AUTOMÓVIL
A-2021-07-12,P-2021-07-12-1-2,PEATÓN,FALLECIDO,MASCULINO,38,AUTOMÓVIL
A-2021-07-124,P-2021-07-124-1-1,CONDUCTOR,ILESO,MASCULINO,30,REMOLCADOR-SEMIREMOLQUE
A-2021-07-124,P-2021-07-124-1-2,PEATÓN,FALLECIDO,MASCULINO,28,REMOLCADOR-SEMIREMOLQUE
A-2021-07-13,P-2021-07-13-1-1,CONDUCTOR,LESIONADO,MASCULINO,42,CAMIÓN
A-2021-07-13,P-2021-07-13-2-1,CONDUCTOR,FALLECIDO,NO INDICA,,TRICICLO NO MOTORIZADO
A-2021-07-14,P-2021-07-14-1-1,CONDUCTOR,ILESO,MASCULINO,32,AUTOMÓVIL
A-2021-07-14,P-2021-07-14-2-1,CONDUCTOR,FALLECIDO,MASCULINO,28,MOTOCICLETA
A-2021-07-15,P-2021-07-15-1-1,CONDUCTOR,ILESO,MASCULINO,62,MINIBUS
A-2021-07-15,P-2021-07-15-1-2,PASAJERO,LESIONADO,MASCULINO,51,MINIBUS
A-2021-07-15,P-2021-07-15-2-1,CONDUCTOR,FALLECIDO,MASCULINO,42,AUTOMÓVIL
A-2021-07-15,P-2021-07-15-2-2,PASAJERO,LESIONADO,FEMENINO,53,AUTOMÓVIL
A-2021-07-16,P-2021-07-16-1-1,CONDUCTOR,ILESO,MASCULINO,,CAMIONETA RURAL
A-2021-07-16,P-2021-07-16-1-2,PEATÓN,FALLECIDO,MASCULINO,48,CAMIONETA RURAL
A-2021-07-17,P-2021-07-17-1-1,CONDUCTOR,ILESO,MASCULINO,25,MOTOCICLETA
A-2021-07-17,P-2021-07-17-1-2,PASAJERO,FALLECIDO,FEMENINO,27,MOTOCICLETA
A-2021-07-21,P-2021-07-21-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,ÓMNIBUS
A-2021-07-21,P-2021-07-21-1-2,PASAJERO,LESIONADO,MASCULINO,81,ÓMNIBUS
A-2021-07-21,P-2021-07-21-1-3,PASAJERO,LESIONADO,FEMENINO,64,ÓMNIBUS
A-2021-07-21,P-2021-07-21-1-4,PEATÓN,FALLECIDO,FEMENINO,55,ÓMNIBUS
A-2021-07-229,P-2021-07-229-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-07-229,P-2021-07-229-1-2,PEATÓN,FALLECIDO,FEMENINO,69,VEHICULO NO IDENTIFICADO
A-2021-07-231,P-2021-07-231-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,CAMIÓN
A-2021-07-231,P-2021-07-231-1-2,PEATÓN,FALLECIDO,MASCULINO,22,CAMIÓN
A-2021-07-231,P-2021-07-231-1-3,PEATÓN,FALLECIDO,FEMENINO,52,CAMIÓN
A-2021-07-233,P-2021-07-233-1-1,CONDUCTOR,ILESO,MASCULINO,31,CAMIÓN
A-2021-07-233,P-2021-07-233-1-2,PASAJERO,FALLECIDO,MASCULINO,35,BICICLETA
A-2021-07-242,P-2021-07-242-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,AUTOMÓVIL
A-2021-07-242,P-2021-07-242-2-1,CONDUCTOR,FALLECIDO,MASCULINO,26,MOTOCICLETA
A-2021-07-243,P-2021-07-243-1-1,CONDUCTOR,FALLECIDO,MASCULINO,41,MOTOCICLETA
A-2021-07-244,P-2021-07-244-1-1,CONDUCTOR,ILESO,MASCULINO,26,MOTOCICLETA
A-2021-07-244,P-2021-07-244-2-1,CONDUCTOR,ILESO,MASCULINO,32,TRIMOTO CARGA
A-2021-07-244,P-2021-07-244-3-1,CONDUCTOR,FALLECIDO,MASCULINO,54,BICICLETA
A-2021-07-245,P-2021-07-245-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MINIBUS
A-2021-07-245,P-2021-07-245-1-3,PEATÓN,FALLECIDO,NO INDICA,,MINIBUS
A-2021-07-246,P-2021-07-246-1-1,CONDUCTOR,ILESO,FEMENINO,28,AUTOMÓVIL
A-2021-07-246,P-2021-07-246-1-2,PEATÓN,FALLECIDO,FEMENINO,38,AUTOMÓVIL
A-2021-07-247,P-2021-07-247-1-1,CONDUCTOR,ILESO,MASCULINO,32,REMOLCADOR
A-2021-07-247,P-2021-07-247-1-2,PEATÓN,FALLECIDO,MASCULINO,29,REMOLCADOR
A-2021-07-248,P-2021-07-248-1-1,CONDUCTOR,ILESO,MASCULINO,44,AUTOMÓVIL
A-2021-07-248,P-2021-07-248-1-2,PEATÓN,FALLECIDO,NO INDICA,,AUTOMÓVIL
A-2021-07-250,P-2021-07-250-1-1,CONDUCTOR,ILESO,MASCULINO,37,AUTOMÓVIL
A-2021-07-250,P-2021-07-250-2-1,CONDUCTOR,FALLECIDO,MASCULINO,65,BICICLETA
A-2021-07-253,P-2021-07-253-1-1,CONDUCTOR,ILESO,MASCULINO,30,CAMIONETA PICK UP
A-2021-07-253,P-2021-07-253-1-2,PASAJERO,FALLECIDO,MASCULINO,29,CAMIONETA PICK UP
A-2021-07-253,P-2021-07-253-1-3,PASAJERO,LESIONADO,MASCULINO,30,CAMIONETA PICK UP
A-2021-07-254,P-2021-07-254-1-1,CONDUCTOR,ILESO,MASCULINO,72,AUTOMÓVIL
A-2021-07-254,P-2021-07-254-2-1,CONDUCTOR,FALLECIDO,MASCULINO,24,MOTOCICLETA
A-2021-07-255,P-2021-07-255-1-1,CONDUCTOR,ILESO,MASCULINO,53,CAMIONETA RURAL
A-2021-07-255,P-2021-07-255-1-2,PEATÓN,FALLECIDO,FEMENINO,,CAMIONETA RURAL
A-2021-07-256,P-2021-07-256-1-1,CONDUCTOR,ILESO,MASCULINO,33,CAMIONETA RURAL
A-2021-07-256,P-2021-07-256-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2021-07-256,P-2021-07-256-1-3,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2021-07-256,P-2021-07-256-2-1,CONDUCTOR,ILESO,MASCULINO,38,AUTOMÓVIL
A-2021-07-257,P-2021-07-257-1-1,CONDUCTOR,ILESO,MASCULINO,31,AUTOMÓVIL
A-2021-07-257,P-2021-07-257-1-2,PEATÓN,FALLECIDO,MASCULINO,58,AUTOMÓVIL
A-2021-07-258,P-2021-07-258-1-1,CONDUCTOR,ILESO,MASCULINO,27,ÓMNIBUS
A-2021-07-258,P-2021-07-258-1-2,PEATÓN,FALLECIDO,FEMENINO,,ÓMNIBUS
A-2021-07-259,P-2021-07-259-1-1,CONDUCTOR,ILESO,MASCULINO,35,CAMIONETA PICK UP
A-2021-07-259,P-2021-07-259-2-1,CONDUCTOR,FALLECIDO,MASCULINO,49,MOTOCICLETA
A-2021-07-259,P-2021-07-259-2-2,PASAJERO,LESIONADO,MASCULINO,35,MOTOCICLETA
A-2021-07-260,P-2021-07-260-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2021-07-260,P-2021-07-260-1-3,PEATÓN,FALLECIDO,FEMENINO,,VEHICULO NO IDENTIFICADO
A-2021-07-261,P-2021-07-261-1-1,CONDUCTOR,ILESO,MASCULINO,57,CAMIONETA RURAL
A-2021-07-261,P-2021-07-261-1-2,PEATÓN,FALLECIDO,MASCULINO,70,CAMIONETA RURAL
A-2021-07-262,P-2021-07-262-1-1,CONDUCTOR,ILESO,MASCULINO,38,CAMIÓN
A-2021-07-262,P-2021-07-262-2-1,CONDUCTOR,FALLECIDO,MASCULINO,22,MOTOCICLETA
A-2021-07-263,P-2021-07-263-1-1,CONDUCTOR,ILESO,MASCULINO,30,ÓMNIBUS
A-2021-07-263,P-2021-07-263-2-1,CONDUCTOR,LESIONADO,MASCULINO,68,CAMIÓN
A-2021-07-263,P-2021-07-263-2-2,PASAJERO,FALLECIDO,FEMENINO,38,CAMIÓN
