codigo_siniestro,codigo_vehiculo,departamento,provincia,distrito,situacionvehiculo,estado_modalidad,modalidad_de_transporte,elemento_transportado,ambito_servicio,posee_seguro,estado_soat,tipo_seguro,compania_seguro,posee_citv,estado_citv,vehiculo,tipo_siniestro,fecha,ano,mes,dia,hora,codigo_de_carretera,tipo_de_via
A-2021-10-190,V-2021-10-190-1,LIMA,LIMA,LA VICTORIA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,14/10/2021,2021,OCTUBRE,JUEVES,22,NO CORRESPONDE,AVENIDA
A-2021-10-190,V-2021-10-190-2,LIMA,LIMA,LA VICTORIA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,CAMIONETA PICK UP,CHOQUE,14/10/2021,2021,OCTUBRE,JUEVES,22,NO CORRESPONDE,AVENIDA
A-2021-10-134,V-2021-10-134-1,CALLAO,CALLAO,VENTANILLA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,NO ESPECIFICA,NO REGISTRA,AUTOMÓVIL,CHOQUE,17/10/2021,2021,OCTUBRE,DOMINGO,5,PE-20,CARRETERA
A-2021-10-134,V-2021-10-134-2,CALLAO,CALLAO,VENTANILLA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,CHOQUE,17/10/2021,2021,OCTUBRE,DOMINGO,5,PE-20,CARRETERA
A-2021-10-191,V-2021-10-191-1,LIMA,LIMA,LA VICTORIA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,ATROPELLO,17/10/2021,2021,OCTUBRE,DOMINGO,13,NO CORRESPONDE,AVENIDA
A-2021-10-192,V-2021-10-192-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,NO ESPECIFICA,NO REGISTRA,,,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,17/10/2021,2021,OCTUBRE,DOMINGO,16,NO CORRESPONDE,AVENIDA
A-2021-10-192,V-2021-10-192-2,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,NO REGISTRA,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,17/10/2021,2021,OCTUBRE,DOMINGO,16,NO CORRESPONDE,AVENIDA
A-2021-10-193,V-2021-10-193-1,LIMA,LIMA,BREÑA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,AUTOMÓVIL,ATROPELLO,18/10/2021,2021,OCTUBRE,LUNES,14,NO CORRESPONDE,AVENIDA
A-2021-10-194,V-2021-10-194-1,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,ATROPELLO,18/10/2021,2021,OCTUBRE,LUNES,18,NO CORRESPONDE,AVENIDA
A-2021-10-195,V-2021-10-195-1,LIMA,LIMA,LURIN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,AUTOMÓVIL,DESPISTE,19/10/2021,2021,OCTUBRE,MARTES,23,PE-1S,CARRETERA
A-2021-10-196,V-2021-10-196-1,LIMA,LIMA,COMAS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,ATROPELLO,20/10/2021,2021,OCTUBRE,MIÉRCOLES,14,NO CORRESPONDE,AVENIDA
A-2021-10-197,V-2021-10-197-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,21/10/2021,2021,OCTUBRE,JUEVES,21,PE-1N,CARRETERA
A-2021-10-198,V-2021-10-198-1,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,CHOQUE,22/10/2021,2021,OCTUBRE,VIERNES,13,NO CORRESPONDE,JIRÓN
A-2021-10-198,V-2021-10-198-2,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,,,NO ESPECIFICA,VIGENTE,,,NO ESPECIFICA,NO REGISTRA,TRIMOTO PASAJERO,CHOQUE,22/10/2021,2021,OCTUBRE,VIERNES,13,NO CORRESPONDE,JIRÓN
A-2021-10-200,V-2021-10-200-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO,NO REGISTRA,TRIMOTO PASAJERO,CHOQUE,22/10/2021,2021,OCTUBRE,VIERNES,16,NO CORRESPONDE,AVENIDA
A-2021-10-200,V-2021-10-200-2,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,NO REGISTRA,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,22/10/2021,2021,OCTUBRE,VIERNES,16,NO CORRESPONDE,AVENIDA
A-2021-10-201,V-2021-10-201-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,PACIFICO,NO ESPECIFICA,NO REGISTRA,MINIBUS,ATROPELLO,23/10/2021,2021,OCTUBRE,SÁBADO,17,PE-1N,CARRETERA
A-2021-10-202,V-2021-10-202-1,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,PACIFICO,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,24/10/2021,2021,OCTUBRE,DOMINGO,4,NO CORRESPONDE,CALLE
A-2021-10-203,V-2021-10-203-1,LIMA,LIMA,SANTA ANITA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,ATROPELLO,26/10/2021,2021,OCTUBRE,MARTES,17,NO CORRESPONDE,AVENIDA
A-2021-10-135,V-2021-10-135-1,CALLAO,CALLAO,CALLAO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,DESPISTE,27/10/2021,2021,OCTUBRE,MIÉRCOLES,22,PE-20,CARRETERA
A-2021-10-204,V-2021-10-204-1,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,REGIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VENCIDO,REMOLCADOR,ESPECIAL,28/10/2021,2021,OCTUBRE,JUEVES,6,NO CORRESPONDE,CALLE
A-2021-10-205,V-2021-10-205-1,LIMA,LIMA,COMAS,IDENTIFICADO,HABILITADO,TAXI,PERSONAS,PROVINCIAL,SI,VENCIDO,SOAT,RIMAC,SI,VIGENTE,AUTOMÓVIL,CHOQUE,28/10/2021,2021,OCTUBRE,JUEVES,17,NO CORRESPONDE,AVENIDA
A-2021-10-205,V-2021-10-205-2,LIMA,LIMA,COMAS,IDENTIFICADO,NO HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,,,NO ESPECIFICA,VENCIDO,,,NO,NO REGISTRA,TRIMOTO PASAJERO,CHOQUE,28/10/2021,2021,OCTUBRE,JUEVES,17,NO CORRESPONDE,AVENIDA
A-2021-10-206,V-2021-10-206-1,LIMA,LIMA,COMAS,IDENTIFICADO,HABILITADO,TAXI,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,STATION WAGON,ATROPELLO,31/10/2021,2021,OCTUBRE,DOMINGO,5,PE-1N,CARRETERA
A-2021-10-207,V-2021-10-207-1,LIMA,LIMA,LIMA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,31/10/2021,2021,OCTUBRE,DOMINGO,5,NO CORRESPONDE,AVENIDA
A-2021-11-113,V-2021-11-113-1,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,IDENTIFICADO,NO HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,TRIMOTO PASAJERO,DESPISTE,01/11/2021,2021,NOVIEMBRE,LUNES,20,NO CORRESPONDE,AVENIDA
A-2021-11-114,V-2021-11-114-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,02/11/2021,2021,NOVIEMBRE,MARTES,18,PE-1N,CARRETERA
A-2021-11-114,V-2021-11-114-2,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,NO SE CONOCE,SI,NO REGISTRA,SOAT,LA POSITIVA,SI,VENCIDO,MINIBUS,CHOQUE,02/11/2021,2021,NOVIEMBRE,MARTES,18,PE-1N,CARRETERA
A-2021-11-8,V-2021-11-8-1,CALLAO,CALLAO,CALLAO,IDENTIFICADO,HABILITADO,OTRO,PERSONAS,DISTRITAL,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,ÓMNIBUS,ATROPELLO,02/11/2021,2021,NOVIEMBRE,MARTES,22,PE-20,CARRETERA
A-2021-11-141,V-2021-11-141-1,LIMA,LIMA,SANTA ANITA,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,MINIBUS,ATROPELLO,03/11/2021,2021,NOVIEMBRE,MIÉRCOLES,5,NO CORRESPONDE,AVENIDA
A-2021-11-10,V-2021-11-10-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,CAMIONETA RURAL,ATROPELLO,03/11/2021,2021,NOVIEMBRE,MIÉRCOLES,11,NO CORRESPONDE,OTRO
A-2021-11-142,V-2021-11-142-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,RIMAC,NO ESPECIFICA,NO REGISTRA,ÓMNIBUS,CAÍDA DE PASAJERO,05/11/2021,2021,NOVIEMBRE,VIERNES,7,PE-1N,CARRETERA
A-2021-11-143,V-2021-11-143-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,PROVINCIAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,REMOLCADOR,CHOQUE,05/11/2021,2021,NOVIEMBRE,VIERNES,14,PE-22,CARRETERA
A-2021-11-143,V-2021-11-143-2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,CHOQUE,05/11/2021,2021,NOVIEMBRE,VIERNES,14,PE-22,CARRETERA
A-2021-11-144,V-2021-11-144-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,CARGA,PERSONAS,NACIONAL,NO ESPECIFICA,NO REGISTRA,,,SI,VIGENTE,CAMIÓN,CHOQUE,05/11/2021,2021,NOVIEMBRE,VIERNES,22,PE-1N,CARRETERA
A-2021-11-144,V-2021-11-144-2,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,NO REGISTRA,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,CHOQUE,05/11/2021,2021,NOVIEMBRE,VIERNES,22,PE-1N,CARRETERA
A-2021-11-146,V-2021-11-146-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,05/11/2021,2021,NOVIEMBRE,VIERNES,23,PE-1S,CARRETERA
A-2021-11-147,V-2021-11-147-1,LIMA,LIMA,COMAS,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,07/11/2021,2021,NOVIEMBRE,DOMINGO,2,NO CORRESPONDE,AVENIDA
A-2021-11-148,V-2021-11-148-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,ÓMNIBUS,ATROPELLO,07/11/2021,2021,NOVIEMBRE,DOMINGO,10,PE-1N,CARRETERA
A-2021-11-151,V-2021-11-151-1,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,PROVINCIAL,SI,VENCIDO,SOAT,RIMAC,SI,VENCIDO,CAMIONETA PICK UP,CHOQUE,07/11/2021,2021,NOVIEMBRE,DOMINGO,16,NO CORRESPONDE,AVENIDA
A-2021-11-151,V-2021-11-151-2,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,CHOQUE,07/11/2021,2021,NOVIEMBRE,DOMINGO,16,NO CORRESPONDE,AVENIDA
A-2021-11-149,V-2021-11-149-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,RIMAC,NO ESPECIFICA,NO REGISTRA,CAMIONETA RURAL,CHOQUE,07/11/2021,2021,NOVIEMBRE,DOMINGO,20,PE-1N,CARRETERA
A-2021-11-149,V-2021-11-149-2,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,CARGA Y/O MERCANCÍAS,NO SE CONOCE,NO CORRESPONDE,VIGENTE,,,NO CORRESPONDE,NO APLICA,TRICICLO NO MOTORIZADO,CHOQUE,07/11/2021,2021,NOVIEMBRE,DOMINGO,20,PE-1N,CARRETERA
A-2021-11-149,V-2021-11-149-3,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,AUTOMÓVIL,CHOQUE,07/11/2021,2021,NOVIEMBRE,DOMINGO,20,PE-1N,CARRETERA
A-2021-11-152,V-2021-11-152-1,LIMA,LIMA,ATE,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,CAMIÓN,CHOQUE,08/11/2021,2021,NOVIEMBRE,LUNES,6,PE-22,CARRETERA
A-2021-11-152,V-2021-11-152-2,LIMA,LIMA,ATE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,AUTOMÓVIL,CHOQUE,08/11/2021,2021,NOVIEMBRE,LUNES,6,PE-22,CARRETERA
A-2021-11-11,V-2021-11-11-1,LIMA,LIMA,SAN MIGUEL,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,08/11/2021,2021,NOVIEMBRE,LUNES,12,NO CORRESPONDE,AVENIDA
A-2021-11-153,V-2021-11-153-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,CAMIÓN,ATROPELLO,09/11/2021,2021,NOVIEMBRE,MARTES,5,NO CORRESPONDE,AVENIDA
A-2021-11-153,V-2021-11-153-2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,CAMIONETA RURAL,ATROPELLO,09/11/2021,2021,NOVIEMBRE,MARTES,5,NO CORRESPONDE,AVENIDA
A-2021-11-154,V-2021-11-154-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,10/11/2021,2021,NOVIEMBRE,MIÉRCOLES,19,NO CORRESPONDE,AVENIDA
A-2021-11-155,V-2021-11-155-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,DESPISTE,12/11/2021,2021,NOVIEMBRE,VIERNES,3,NO CORRESPONDE,OTRO
A-2021-11-156,V-2021-11-156-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,DESPISTE,12/11/2021,2021,NOVIEMBRE,VIERNES,15,PE-1N,CARRETERA
A-2021-11-156,V-2021-11-156-2,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,DESPISTE,12/11/2021,2021,NOVIEMBRE,VIERNES,15,PE-1N,CARRETERA
A-2021-11-157,V-2021-11-157-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,NO ESPECIFICA,NO REGISTRA,CAMIÓN,ATROPELLO,12/11/2021,2021,NOVIEMBRE,VIERNES,19,NO CORRESPONDE,AVENIDA
A-2021-11-158,V-2021-11-158-1,LIMA,LIMA,PUCUSANA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,12/11/2021,2021,NOVIEMBRE,VIERNES,19,PE-1S,CARRETERA
A-2021-11-159,V-2021-11-159-1,LIMA,LIMA,SANTA ANITA,FUGADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,AUTOMÓVIL,ATROPELLO FUGA,13/11/2021,2021,NOVIEMBRE,SÁBADO,10,NO CORRESPONDE,AVENIDA
A-2021-11-159,V-2021-11-159-2,LIMA,LIMA,SANTA ANITA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,NO ESPECIFICA,NO REGISTRA,AUTOMÓVIL,ATROPELLO FUGA,13/11/2021,2021,NOVIEMBRE,SÁBADO,10,NO CORRESPONDE,AVENIDA
A-2021-11-160,V-2021-11-160-1,LIMA,LIMA,SANTA ANITA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,DESPISTE,13/11/2021,2021,NOVIEMBRE,SÁBADO,18,NO CORRESPONDE,AVENIDA
A-2021-11-165,V-2021-11-165-1,LIMA,LIMA,LURIN,IDENTIFICADO,HABILITADO,CARGA,,,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,CAMIÓN,CHOQUE,17/11/2021,2021,NOVIEMBRE,MIÉRCOLES,5,PE-1S,CARRETERA
A-2021-11-165,V-2021-11-165-2,LIMA,LIMA,LURIN,IDENTIFICADO,NO HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,,,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,CHOQUE,17/11/2021,2021,NOVIEMBRE,MIÉRCOLES,5,PE-1S,CARRETERA
A-2021-11-168,V-2021-11-168-1,LIMA,LIMA,PUEBLO LIBRE,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,ÓMNIBUS,ATROPELLO,17/11/2021,2021,NOVIEMBRE,MIÉRCOLES,10,NO CORRESPONDE,AVENIDA
A-2021-11-169,V-2021-11-169-1,LIMA,LIMA,CHORRILLOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,RIMAC,NO,NO REGISTRA,AUTOMÓVIL,ATROPELLO FUGA,19/11/2021,2021,NOVIEMBRE,VIERNES,14,NO CORRESPONDE,AVENIDA
A-2021-11-179,V-2021-11-179-1,LIMA,LIMA,SANTA ANITA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,21/11/2021,2021,NOVIEMBRE,DOMINGO,3,PE-1N,CARRETERA
A-2021-11-170,V-2021-11-170-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,21/11/2021,2021,NOVIEMBRE,DOMINGO,5,PE-1N,CARRETERA
A-2021-11-180,V-2021-11-180-1,LIMA,LIMA,COMAS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,21/11/2021,2021,NOVIEMBRE,DOMINGO,22,PE-1N,CARRETERA
A-2021-11-185,V-2021-11-185-1,LIMA,LIMA,LA MOLINA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,BICICLETA,DESPISTE,23/11/2021,2021,NOVIEMBRE,MARTES,22,NO CORRESPONDE,CALLE
A-2021-11-186,V-2021-11-186-1,LIMA,LIMA,LURIN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,INTERSEGURO,NO,NO REGISTRA,AUTOMÓVIL,CHOQUE,25/11/2021,2021,NOVIEMBRE,JUEVES,15,NO CORRESPONDE,AVENIDA
A-2021-11-186,V-2021-11-186-2,LIMA,LIMA,LURIN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,INTERSEGURO,NO,NO REGISTRA,AUTOMÓVIL,CHOQUE,25/11/2021,2021,NOVIEMBRE,JUEVES,15,NO CORRESPONDE,AVENIDA
A-2021-11-187,V-2021-11-187-1,LIMA,LIMA,LA VICTORIA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,26/11/2021,2021,NOVIEMBRE,VIERNES,14,NO CORRESPONDE,AVENIDA
A-2021-11-188,V-2021-11-188-1,LIMA,LIMA,LURIN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,27/11/2021,2021,NOVIEMBRE,SÁBADO,14,NO CORRESPONDE,OTRO
A-2021-11-188,V-2021-11-188-2,LIMA,LIMA,LURIN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,SI,VENCIDO,STATION WAGON,ATROPELLO,27/11/2021,2021,NOVIEMBRE,SÁBADO,14,NO CORRESPONDE,OTRO
A-2021-11-189,V-2021-11-189-1,LIMA,LIMA,INDEPENDENCIA,IDENTIFICADO,HABILITADO,CARGA,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,CAMIÓN,ATROPELLO,28/11/2021,2021,NOVIEMBRE,DOMINGO,5,PE-1N,CARRETERA
A-2021-11-190,V-2021-11-190-1,LIMA,LIMA,VILLA EL SALVADOR,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,SI,VIGENTE,TRIMOTO PASAJERO,ATROPELLO FUGA,28/11/2021,2021,NOVIEMBRE,DOMINGO,22,NO CORRESPONDE,AVENIDA
A-2021-11-191,V-2021-11-191-1,LIMA,LIMA,LURIN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,CAMIONETA RURAL,DESPISTE,29/11/2021,2021,NOVIEMBRE,LUNES,1,LM-801,CARRETERA
A-2021-11-192,V-2021-11-192-1,LIMA,LIMA,LURIN,IDENTIFICADO,NO CORRESPONDE,AMBULANCIA,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO ESPECIFICA,NO REGISTRA,CAMIONETA RURAL,CHOQUE,29/11/2021,2021,NOVIEMBRE,LUNES,5,NO CORRESPONDE,AVENIDA
A-2021-11-192,V-2021-11-192-2,LIMA,LIMA,LURIN,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,CHOQUE,29/11/2021,2021,NOVIEMBRE,LUNES,5,NO CORRESPONDE,AVENIDA
