codigo_siniestro,codigo_vehiculo,codigo_persona,departamento,provincia,distrito,tipo_persona,gravedad,lugar_atencionlesionado,lugar_de_defuncion,situacionde_persona,pais_de_nacionalidad,edad,sexo,posee_licencia,estado_licencia,clase_licencia,se_sometio_a_dosaje_etilico_cualitativo,resultado_del_dosaje_etilico_cualitativo,se_sometio_a_dosaje_etilico_cuantitativo,vehiculo,fecha,ano,mes,dia,hora,clase_de_siniestro,causa,causa_especifica,tipo_de_via,codigo_de_carretera,red_vial
A-2021-08-247,V-2021-08-247-1,P-2021-08-247-1-1,LIMA,LIMA,SANTIAGO DE SURCO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,38,MASCULINO,NO,VIGENTE,A III C,NO,,NO,REMOLCADOR-SEMIREMOLQUE,22/08/2021,2021,AGOSTO,DOMINGO,23,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2021-08-247,V-2021-08-247-2,P-2021-08-247-2-1,LIMA,LIMA,SANTIAGO DE SURCO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,42,MASCULINO,NO,SIN LICENCIA,SIN LICENCIA,NO,,NO,CAMIÓN,22/08/2021,2021,AGOSTO,DOMINGO,23,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2021-08-247,V-2021-08-247-2,P-2021-08-247-2-2,LIMA,LIMA,SANTIAGO DE SURCO,PASAJERO,LESIONADO,CENTRO DE SALUD PRIVADO,,IDENTIFICADO,PERÚ,23,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,NO,CAMIÓN,22/08/2021,2021,AGOSTO,DOMINGO,23,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2021-08-247,V-2021-08-247-2,P-2021-08-247-2-3,LIMA,LIMA,SANTIAGO DE SURCO,PASAJERO,FALLECIDO,,EN EL CENTRO DE SALUD,NO IDENTIFICADO,PERÚ,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,NO,,NO,CAMIÓN,22/08/2021,2021,AGOSTO,DOMINGO,23,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2021-08-249,V-2021-08-249-1,P-2021-08-249-1-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,31,MASCULINO,,SIN LICENCIA,SIN LICENCIA,SI,NEGATIVO,NO,TRIMOTO PASAJERO,24/08/2021,2021,AGOSTO,MARTES,14,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-249,V-2021-08-249-1,P-2021-08-249-1-2,LIMA,LIMA,SAN MARTIN DE PORRES,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,80,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,SI,NEGATIVO,NO,TRIMOTO PASAJERO,24/08/2021,2021,AGOSTO,MARTES,14,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-290,V-2021-08-290-1,P-2021-08-290-1-1,CALLAO,CALLAO,CALLAO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,PERÚ,,NO INDICA,,FUGADO,FUGADO,NO,,NO,VEHICULO NO IDENTIFICADO,24/08/2021,2021,AGOSTO,MARTES,19,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-20B,NACIONAL
A-2021-08-290,V-2021-08-290-1,P-2021-08-290-1-2,CALLAO,CALLAO,CALLAO,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,32,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,NO,,SI,VEHICULO NO IDENTIFICADO,24/08/2021,2021,AGOSTO,MARTES,19,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,CARRETERA NACIONAL,PE-20B,NACIONAL
A-2021-08-248,V-2021-08-248-1,P-2021-08-248-1-1,LIMA,LIMA,LURIN,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,69,MASCULINO,NO,VIGENTE,A III C,NO,,NO,REMOLCADOR-SEMIREMOLQUE,24/08/2021,2021,AGOSTO,MARTES,23,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-248,V-2021-08-248-1,P-2021-08-248-1-2,LIMA,LIMA,LURIN,PEATÓN,FALLECIDO,,EN EL CENTRO DE SALUD,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,NO,REMOLCADOR-SEMIREMOLQUE,24/08/2021,2021,AGOSTO,MARTES,23,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-248,V-2021-08-248-2,P-2021-08-248-2-1,LIMA,LIMA,LURIN,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,28,MASCULINO,NO,VIGENTE,A II B,NO,,NO,AUTOMÓVIL,24/08/2021,2021,AGOSTO,MARTES,23,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-250,V-2021-08-250-1,P-2021-08-250-1-1,LIMA,LIMA,EL AGUSTINO,CONDUCTOR,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,23,MASCULINO,NO,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,NO,,NO,MOTOCICLETA,25/08/2021,2021,AGOSTO,MIÉRCOLES,12,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-250,V-2021-08-250-2,P-2021-08-250-2-1,LIMA,LIMA,EL AGUSTINO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,21,MASCULINO,NO,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,NO,,NO,MOTOCICLETA,25/08/2021,2021,AGOSTO,MIÉRCOLES,12,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-251,V-2021-08-251-1,P-2021-08-251-1-1,LIMA,LIMA,ANCON,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,34,MASCULINO,NO,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,NO,,NO,CAMIONETA RURAL,25/08/2021,2021,AGOSTO,MIÉRCOLES,14,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2021-08-251,V-2021-08-251-2,P-2021-08-251-2-1,LIMA,LIMA,ANCON,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,46,MASCULINO,NO,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,NO,,NO,CAMIONETA RURAL,25/08/2021,2021,AGOSTO,MIÉRCOLES,14,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2021-08-251,V-2021-08-251-2,P-2021-08-251-2-2,LIMA,LIMA,ANCON,PASAJERO,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,21,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,NO,,NO,CAMIONETA RURAL,25/08/2021,2021,AGOSTO,MIÉRCOLES,14,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2021-08-253,V-2021-08-253-1,P-2021-08-253-1-1,LIMA,LIMA,SAN ISIDRO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,26,MASCULINO,NO,VIGENTE,A III C,,,NO,ÓMNIBUS,26/08/2021,2021,AGOSTO,JUEVES,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,DESACATO DE SEÑAL DE TRÁNSITO,AVENIDA,NO CORRESPONDE,URBANO
A-2021-08-253,V-2021-08-253-2,P-2021-08-253-2-1,LIMA,LIMA,SAN ISIDRO,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,69,FEMENINO,NO,NO CORRESPONDE,NO CORRESPONDE,NO,,NO,BICICLETA,26/08/2021,2021,AGOSTO,JUEVES,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,DESACATO DE SEÑAL DE TRÁNSITO,AVENIDA,NO CORRESPONDE,URBANO
